Time(s)	Displ(microns)	Friction	Effective_Normal_stress(MPa)
11746.897000	10109.223622	0.608118	19.946305
11746.898000	10109.344019	0.608270	19.946557
11746.899000	10109.981107	0.608074	19.951950
11746.900000	10109.959706	0.607706	19.954826
11746.901000	10109.840628	0.607820	19.962501
11746.902000	10110.356379	0.608067	19.944627
11746.903000	10109.852626	0.608067	19.951943
11746.904000	10110.398330	0.608022	19.962462
11746.905000	10110.224866	0.608334	19.956939
11746.906000	10110.881279	0.607826	19.968443
11746.907000	10110.154289	0.607771	19.967772
11746.908000	10110.916802	0.608141	19.962287
11746.909000	10110.914983	0.608316	19.960921
11746.910000	10110.886226	0.608105	19.956336
11746.911000	10110.303149	0.608056	19.957000
11746.912000	10111.217575	0.608372	19.954826
11746.913000	10111.695235	0.608681	19.946847
11746.914000	10111.281089	0.608222	19.954544
11746.915000	10111.700584	0.608054	19.961783
11746.916000	10111.810311	0.608292	19.960563
11746.917000	10111.544999	0.608547	19.957313
11746.918000	10111.528092	0.608278	19.956184
11746.919000	10111.447350	0.608460	19.955040
11746.920000	10112.513402	0.607824	19.964468
11746.921000	10112.238996	0.607807	19.963736
11746.922000	10112.102941	0.608410	19.952919
11746.923000	10112.502103	0.608254	19.954964
11746.924000	10112.001225	0.608065	19.957161
11746.925000	10112.638019	0.608482	19.952980
11746.926000	10112.481856	0.608469	19.955467
11746.927000	10112.595041	0.608160	19.959564
11746.928000	10112.850767	0.607513	19.959152
11746.929000	10113.226100	0.607584	19.960113
11746.930000	10113.200843	0.607698	19.952034
11746.931000	10113.059932	0.607731	19.952393
11746.932000	10113.110166	0.608006	19.949693
11746.933000	10113.030150	0.608333	19.948380
11746.934000	10113.742726	0.608583	19.947831
11746.935000	10113.644409	0.607635	19.963736
11746.936000	10113.601684	0.608065	19.946511
11746.937000	10114.184066	0.607928	19.953301
11746.938000	10113.402925	0.608022	19.948807
11746.939000	10114.004215	0.607213	19.959830
11746.940000	10114.295269	0.606742	19.978787
11746.941000	10114.091449	0.607114	19.970411
11746.942000	10114.494486	0.606973	19.974050
11746.943000	10113.955272	0.607536	19.956634
11746.944000	10114.367056	0.607366	19.961326
11746.945000	10114.255588	0.607325	19.962935
11746.946000	10114.119581	0.607632	19.959274
11746.947000	10114.742147	0.607762	19.950783
11746.948000	10114.580320	0.607184	19.951798
11746.949000	10114.794430	0.606619	19.965872
11746.950000	10114.990111	0.607286	19.955009
11746.951000	10114.991413	0.607651	19.954780
11746.952000	10115.348215	0.607868	19.952202
11746.953000	10115.574782	0.607922	19.961066
11746.954000	10115.164884	0.607979	19.960151
11746.955000	10115.353555	0.607919	19.948899
11746.956000	10115.730058	0.608313	19.946115
11746.957000	10115.458124	0.608187	19.952690
11746.958000	10116.173996	0.607997	19.957527
11746.959000	10115.618940	0.607725	19.960524
11746.960000	10116.035726	0.607507	19.955864
11746.961000	10116.476649	0.607882	19.955505
11746.962000	10116.099598	0.607913	19.954010
11746.963000	10115.834937	0.607876	19.966978
11746.964000	10116.180419	0.607524	19.965903
11746.965000	10116.298209	0.607735	19.963522
11746.966000	10115.818470	0.607879	19.967093
11746.967000	10116.033882	0.607645	19.968649
11746.968000	10116.542009	0.607689	19.954239
11746.969000	10116.590684	0.607336	19.956070
11746.970000	10116.240459	0.607599	19.951500
11746.971000	10116.618535	0.607905	19.955315
11746.972000	10117.022517	0.608063	19.957076
11746.973000	10116.893375	0.608836	19.956550
11746.974000	10117.295605	0.608828	19.959190
11746.975000	10117.040111	0.608982	19.953888
11746.976000	10116.982234	0.609141	19.959014
11746.977000	10117.019098	0.610077	19.944284
11746.978000	10117.138325	0.609489	19.962401
11746.979000	10117.936838	0.609189	19.966543
11746.980000	10118.025005	0.608944	19.963607
11746.981000	10117.782024	0.609680	19.946420
11746.982000	10118.415263	0.610070	19.945405
11746.983000	10118.657770	0.609544	19.962851
11746.984000	10118.417605	0.609552	19.963179
11746.985000	10118.901606	0.610096	19.959701
11746.986000	10119.022235	0.609716	19.967382
11746.987000	10119.205928	0.609736	19.963416
11746.988000	10119.152094	0.609099	19.972333
11746.989000	10119.069326	0.608823	19.971860
11746.990000	10118.972027	0.608588	19.957420
11746.991000	10118.817090	0.608358	19.964957
11746.992000	10119.260104	0.608590	19.959327
11746.993000	10119.601484	0.608552	19.960853
11746.994000	10119.503973	0.607758	19.967360
11746.995000	10119.611977	0.607921	19.952591
11746.996000	10119.436720	0.608242	19.951607
11746.997000	10119.858760	0.607711	19.958603
11746.998000	10119.218189	0.607655	19.945329
11746.999000	10119.609393	0.607514	19.936945
11747.000000	10119.982594	0.607227	19.945291
11747.001000	10120.004232	0.607485	19.942460
11747.002000	10120.044623	0.606994	19.956909
11747.003000	10119.877027	0.607053	19.953766
11747.004000	10119.201539	0.607827	19.947953
11747.005000	10120.060604	0.608089	19.941316
11747.006000	10120.541009	0.608187	19.952271
11747.007000	10120.076857	0.608161	19.952195
11747.008000	10120.767569	0.607602	19.960288
11747.009000	10120.885072	0.607373	19.964583
11747.010000	10120.825944	0.607777	19.962775
11747.011000	10120.892857	0.608118	19.967497
11747.012000	10121.604792	0.608432	19.969122
11747.013000	10121.549306	0.608645	19.970777
11747.014000	10121.125390	0.608966	19.968122
11747.015000	10121.319160	0.608677	19.975255
11747.016000	10121.164088	0.608522	19.970976
11747.017000	10121.282619	0.608538	19.970671
11747.018000	10121.671377	0.608615	19.966292
11747.019000	10121.875108	0.608424	19.955345
11747.020000	10122.599807	0.607739	19.967070
11747.021000	10122.395221	0.608380	19.955727
11747.022000	10122.413456	0.608923	19.945268
11747.023000	10122.350029	0.608775	19.953781
11747.024000	10122.709905	0.608894	19.952408
11747.025000	10122.340019	0.609176	19.943109
11747.026000	10122.882198	0.608830	19.957336
11747.027000	10122.540600	0.608491	19.951401
11747.028000	10122.795476	0.608057	19.955307
11747.029000	10123.128834	0.607507	19.962782
11747.030000	10123.201267	0.607740	19.944002
11747.031000	10122.850501	0.608006	19.942102
11747.032000	10123.066932	0.607523	19.944825
11747.033000	10123.416106	0.607682	19.949929
11747.034000	10123.801968	0.607583	19.954765
11747.035000	10123.412692	0.607820	19.950097
11747.036000	10122.904575	0.607781	19.947945
11747.037000	10123.149356	0.607435	19.953949
11747.038000	10123.987736	0.606981	19.970693
11747.039000	10123.089674	0.607036	19.969885
11747.040000	10123.786221	0.607030	19.958907
11747.041000	10124.178057	0.606835	19.966399
11747.042000	10123.407399	0.607283	19.965887
11747.043000	10124.403253	0.607839	19.967039
11747.044000	10124.624704	0.608413	19.957397
11747.045000	10124.542863	0.607972	19.964858
11747.046000	10124.545064	0.607896	19.966261
11747.047000	10124.240156	0.608552	19.961516
11747.048000	10124.520894	0.608341	19.959670
11747.049000	10125.008516	0.608393	19.959617
11747.050000	10124.451491	0.608385	19.959892
11747.051000	10124.984365	0.608399	19.959983
11747.052000	10125.702071	0.608443	19.956238
11747.053000	10125.447868	0.609040	19.949624
11747.054000	10125.160363	0.608978	19.952416
11747.055000	10125.446853	0.609199	19.940958
11747.056000	10125.287509	0.608929	19.948007
11747.057000	10125.495725	0.608877	19.950104
11747.058000	10125.274957	0.608332	19.958450
11747.059000	10125.395465	0.608334	19.947724
11747.060000	10125.868042	0.607853	19.957260
11747.061000	10126.164460	0.608174	19.947015
11747.062000	10125.865654	0.608400	19.957855
11747.063000	10126.199617	0.608594	19.952988
11747.064000	10126.482492	0.608536	19.955437
11747.065000	10126.828596	0.609093	19.954971
11747.066000	10126.756166	0.608690	19.967879
11747.067000	10126.575445	0.608665	19.969053
11747.068000	10126.775494	0.608182	19.970510
11747.069000	10126.238823	0.608269	19.967505
11747.070000	10126.533446	0.608387	19.965796
11747.071000	10127.117281	0.607972	19.965628
11747.072000	10126.767283	0.608046	19.965666
11747.073000	10126.438559	0.608027	19.963675
11747.074000	10126.762261	0.608275	19.960639
11747.075000	10126.519669	0.608377	19.961554
11747.076000	10127.406363	0.608762	19.959983
11747.077000	10127.788047	0.608128	19.967077
11747.078000	10127.843395	0.608690	19.955886
11747.079000	10127.319809	0.608193	19.968031
11747.080000	10128.268045	0.608566	19.964102
11747.081000	10128.580293	0.609390	19.958747
11747.082000	10127.972363	0.609728	19.955566
11747.083000	10128.281726	0.609534	19.956779
11747.084000	10128.904161	0.609587	19.960273
11747.085000	10128.472802	0.609984	19.942033
11747.086000	10128.858322	0.609763	19.950478
11747.087000	10129.386780	0.609521	19.947778
11747.088000	10129.191479	0.608922	19.943780
11747.089000	10128.826175	0.608624	19.952698
11747.090000	10129.006335	0.608224	19.960792
11747.091000	10129.325166	0.608662	19.941561
11747.092000	10129.403705	0.607883	19.961410
11747.093000	10129.232697	0.607504	19.964415
11747.094000	10129.425982	0.607381	19.963362
11747.095000	10129.341360	0.607542	19.955902
11747.096000	10129.855186	0.607181	19.957428
11747.097000	10129.231836	0.607002	19.967955
11747.098000	10129.194969	0.607092	19.958976
11747.099000	10130.342155	0.606572	19.957107
11747.100000	10129.577737	0.606613	19.955948
11747.101000	10129.253583	0.607247	19.946122
11747.102000	10129.523216	0.607321	19.943872
11747.103000	10130.121789	0.607180	19.952202
11747.104000	10130.134440	0.607500	19.948319
11747.105000	10130.292961	0.607610	19.946427
11747.106000	10130.492779	0.607680	19.952157
11747.107000	10130.211286	0.607519	19.959190
11747.108000	10130.509836	0.607827	19.954254
11747.109000	10130.550848	0.608211	19.955032
11747.110000	10130.523389	0.608335	19.961105
11747.111000	10130.561804	0.608117	19.964560
11747.112000	10130.894125	0.608600	19.967886
11747.113000	10130.620951	0.608839	19.963103
11747.114000	10131.023306	0.608650	19.969618
11747.115000	10131.768201	0.609467	19.953308
11747.116000	10131.751023	0.608970	19.967688
11747.117000	10131.692508	0.609175	19.965689
11747.118000	10131.401921	0.608969	19.968268
11747.119000	10132.112856	0.609153	19.960280
11747.120000	10132.076404	0.609641	19.960860
11747.121000	10131.783024	0.609440	19.954262
11747.122000	10131.951601	0.609152	19.958472
11747.123000	10132.158130	0.609154	19.955177
11747.124000	10132.624423	0.609191	19.955292
11747.125000	10132.906272	0.609155	19.958030
11747.126000	10132.756445	0.609464	19.943368
11747.127000	10132.836931	0.609091	19.947434
11747.128000	10132.615452	0.608487	19.955589
11747.129000	10132.657682	0.608874	19.945268
11747.130000	10133.309569	0.608200	19.954521
11747.131000	10132.847473	0.608309	19.943078
11747.132000	10133.365738	0.608042	19.950699
11747.133000	10133.428285	0.607812	19.961463
11747.134000	10133.176323	0.608034	19.954140
11747.135000	10133.461627	0.607859	19.959754
11747.136000	10133.380513	0.607895	19.959106
11747.137000	10133.351610	0.607517	19.967032
11747.138000	10133.254971	0.607576	19.957946
11747.139000	10133.756359	0.607170	19.966642
11747.140000	10133.976781	0.607080	19.960960
11747.141000	10133.915573	0.607192	19.964835
11747.142000	10133.638202	0.607285	19.970884
11747.143000	10134.052355	0.607470	19.966696
11747.144000	10134.420579	0.608017	19.957557
11747.145000	10134.970950	0.608424	19.962363
11747.146000	10134.875108	0.608324	19.957618
11747.147000	10135.181711	0.608163	19.959159
11747.148000	10134.633715	0.608017	19.954010
11747.149000	10135.111488	0.608665	19.948251
11747.150000	10135.151711	0.608430	19.949883
11747.151000	10135.345741	0.608333	19.945138
11747.152000	10135.005091	0.608069	19.948174
11747.153000	10135.468382	0.608509	19.947457
11747.154000	10135.461348	0.608482	19.952324
11747.155000	10135.407653	0.607720	19.952385
11747.156000	10135.316033	0.607532	19.957893
11747.157000	10135.155473	0.607278	19.963019
11747.158000	10136.419042	0.607156	19.966269
11747.159000	10136.578666	0.606994	19.962844
11747.160000	10135.461609	0.606885	19.958496
11747.161000	10136.489433	0.606801	19.963835
11747.162000	10136.370956	0.607283	19.964621
11747.163000	10136.097528	0.607502	19.973508
11747.164000	10136.302571	0.607561	19.963599
11747.165000	10136.588031	0.607489	19.957824
11747.166000	10136.784438	0.607007	19.961043
11747.167000	10136.422634	0.607262	19.959495
11747.168000	10136.451949	0.607263	19.957816
11747.169000	10136.752452	0.607046	19.948335
11747.170000	10136.790927	0.607050	19.942003
11747.171000	10136.929472	0.607286	19.947869
11747.172000	10136.837225	0.607594	19.945329
11747.173000	10136.710030	0.607221	19.951226
11747.174000	10137.100577	0.607357	19.949959
11747.175000	10137.520385	0.607464	19.957962
11747.176000	10137.059060	0.607823	19.950806
11747.177000	10137.750846	0.607829	19.951698
11747.178000	10137.999444	0.607859	19.953888
11747.179000	10137.616816	0.607892	19.958076
11747.180000	10138.382815	0.607726	19.962035
11747.181000	10138.025475	0.607465	19.973760
11747.182000	10137.898404	0.608181	19.968634
11747.183000	10138.536190	0.608669	19.954216
11747.184000	10138.278712	0.608749	19.954292
11747.185000	10138.425453	0.608355	19.960914
11747.186000	10138.894219	0.607917	19.968947
11747.187000	10138.602995	0.608179	19.964415
11747.188000	10138.976090	0.607889	19.967444
11747.189000	10139.230585	0.607646	19.962806
11747.190000	10139.003692	0.607757	19.965041
11747.191000	10138.642187	0.608066	19.957145
11747.192000	10139.075976	0.608396	19.950890
11747.193000	10139.823024	0.608174	19.954155
11747.194000	10139.316264	0.607754	19.954445
11747.195000	10138.801382	0.607730	19.959640
11747.196000	10139.394079	0.607955	19.953392
11747.197000	10139.516105	0.608079	19.949807
11747.198000	10139.462631	0.608134	19.955680
11747.199000	10139.253553	0.607906	19.960715
11747.200000	10140.066776	0.607782	19.945833
11747.201000	10140.262422	0.607659	19.950531
11747.202000	10140.046437	0.608773	19.943239
11747.203000	10140.230076	0.608591	19.955826
11747.204000	10140.182689	0.608434	19.953751
11747.205000	10140.725829	0.608915	19.951783
11747.206000	10140.139220	0.609296	19.951470
11747.207000	10140.861820	0.609119	19.950051
11747.208000	10140.736038	0.608091	19.958877
11747.209000	10140.406097	0.607933	19.960059
11747.210000	10140.398113	0.607721	19.969488
11747.211000	10140.946697	0.607655	19.974843
11747.212000	10141.297754	0.608177	19.964133
11747.213000	10140.739612	0.608153	19.961021
11747.214000	10141.404867	0.607860	19.972990
11747.215000	10141.337158	0.607885	19.971517
11747.216000	10141.382469	0.608339	19.964880
11747.217000	10141.337494	0.608748	19.964842
11747.218000	10141.732122	0.608919	19.953972
11747.219000	10141.943998	0.608482	19.957466
11747.220000	10141.014798	0.608141	19.957359
11747.221000	10141.657166	0.608660	19.954994
11747.222000	10141.897860	0.608946	19.957168
11747.223000	10142.169983	0.608953	19.952919
11747.224000	10143.083565	0.609288	19.942644
11747.225000	10142.822649	0.609449	19.945245
11747.226000	10142.148090	0.609235	19.949555
11747.227000	10142.524429	0.609252	19.946382
11747.228000	10142.963824	0.609227	19.949959
11747.229000	10142.833267	0.608722	19.967291
11747.230000	10143.204131	0.608526	19.963385
11747.231000	10143.241740	0.607978	19.968687
11747.232000	10143.559784	0.608350	19.963393
11747.233000	10143.322866	0.608825	19.954193
11747.234000	10143.586308	0.608347	19.969160
11747.235000	10143.178585	0.607996	19.965201
11747.236000	10143.438031	0.608154	19.963241
11747.237000	10143.214914	0.608449	19.950173
11747.238000	10143.870070	0.608173	19.949723
11747.239000	10143.692231	0.607458	19.956245
11747.240000	10143.760678	0.607049	19.960044
11747.241000	10144.120334	0.607773	19.947350
11747.242000	10144.080022	0.607886	19.948731
11747.243000	10144.162377	0.607906	19.948426
11747.244000	10143.895845	0.607882	19.962836
11747.245000	10145.146514	0.607950	19.958793
11747.246000	10144.649005	0.608264	19.958656
11747.247000	10145.246543	0.608076	19.958129
11747.248000	10145.244944	0.608143	19.950753
11747.249000	10144.874251	0.607804	19.952805
11747.250000	10145.230403	0.607523	19.960975
11747.251000	10145.328817	0.608229	19.948487
11747.252000	10144.985567	0.608164	19.953232
11747.253000	10145.260418	0.607887	19.951981
11747.254000	10145.504146	0.607598	19.955162
11747.255000	10145.832639	0.607448	19.959335
11747.256000	10145.599107	0.607401	19.960647
11747.257000	10145.204432	0.607263	19.961059
11747.258000	10145.656905	0.607011	19.960662
11747.259000	10145.412792	0.606980	19.962241
11747.260000	10145.241027	0.606779	19.962791
11747.261000	10145.811638	0.606860	19.963797
11747.262000	10146.546345	0.606823	19.963660
11747.263000	10146.321689	0.607498	19.956688
11747.264000	10146.324186	0.607533	19.958778
11747.265000	10146.267082	0.607688	19.964644
11747.266000	10146.165123	0.607602	19.971899
11747.267000	10146.468166	0.608241	19.954880
11747.268000	10146.835499	0.607909	19.957161
11747.269000	10146.686115	0.607646	19.960555
11747.270000	10146.775679	0.607419	19.962256
11747.271000	10146.898754	0.607835	19.961455
11747.272000	10146.916345	0.608590	19.945833
11747.273000	10147.588644	0.608529	19.956604
11747.274000	10147.589567	0.608783	19.947312
11747.275000	10148.179573	0.608888	19.949814
11747.276000	10148.330116	0.608865	19.949784
11747.277000	10148.289710	0.608969	19.945596
11747.278000	10148.034435	0.608439	19.952706
11747.279000	10147.779815	0.608578	19.961837
11747.280000	10148.150422	0.608203	19.959480
11747.281000	10148.367765	0.607939	19.956566
11747.282000	10148.704846	0.607747	19.954391
11747.283000	10147.927434	0.607211	19.964743
11747.284000	10148.258452	0.607354	19.951607
11747.285000	10148.355487	0.607001	19.960723
11747.286000	10148.267705	0.607034	19.962012
11747.287000	10148.136108	0.607286	19.952019
11747.288000	10148.858862	0.606766	19.962294
11747.289000	10148.479770	0.606151	19.965681
11747.290000	10148.675613	0.606593	19.959663
11747.291000	10149.341048	0.607085	19.947259
11747.292000	10149.301865	0.607258	19.950577
11747.293000	10149.685380	0.607236	19.959999
11747.294000	10149.784076	0.608024	19.947183
11747.295000	10149.645952	0.607814	19.957092
11747.296000	10149.866645	0.607889	19.951798
11747.297000	10149.062272	0.607900	19.957595
11747.298000	10150.046703	0.607845	19.960158
11747.299000	10150.390232	0.607748	19.947205
11747.300000	10149.539142	0.606835	19.962363
11747.301000	10149.860240	0.607216	19.960220
11747.302000	10150.066112	0.607616	19.959068
11747.303000	10150.533918	0.607169	19.968878
11747.304000	10150.344033	0.607976	19.956688
11747.305000	10150.561500	0.607502	19.972020
11747.306000	10150.854246	0.607083	19.971052
11747.307000	10150.373325	0.607308	19.966582
11747.308000	10150.215338	0.607593	19.957207
11747.309000	10151.067287	0.607484	19.960837
11747.310000	10150.644678	0.606713	19.971083
11747.311000	10150.554254	0.607135	19.963866
11747.312000	10150.886459	0.607735	19.960936
11747.313000	10151.096243	0.607905	19.953957
11747.314000	10151.196764	0.607930	19.955864
11747.315000	10150.859468	0.608082	19.958465
11747.316000	10151.428906	0.608782	19.944200
11747.317000	10151.502824	0.608598	19.943330
11747.318000	10151.203398	0.608561	19.949723
11747.319000	10151.824775	0.608820	19.951432
11747.320000	10151.475883	0.608849	19.944490
11747.321000	10151.541572	0.608761	19.952995
11747.322000	10151.892810	0.609482	19.940645
11747.323000	10151.870232	0.608940	19.962142
11747.324000	10152.414377	0.609497	19.951248
11747.325000	10152.010463	0.609605	19.944688
11747.326000	10152.843109	0.609202	19.958053
11747.327000	10152.922597	0.609326	19.961661
11747.328000	10152.487667	0.609093	19.962859
11747.329000	10152.385619	0.608517	19.971364
11747.330000	10152.716241	0.608702	19.966963
11747.331000	10152.846536	0.609189	19.968679
11747.332000	10152.940594	0.608857	19.974096
11747.333000	10153.134681	0.608538	19.982533
11747.334000	10153.756875	0.608807	19.964187
11747.335000	10153.468305	0.608993	19.957878
11747.336000	10153.460341	0.609453	19.954193
11747.337000	10153.462949	0.609416	19.955589
11747.338000	10153.078784	0.608636	19.967367
11747.339000	10153.695846	0.608825	19.960143
11747.340000	10153.705667	0.608899	19.955330
11747.341000	10154.308286	0.608813	19.956863
11747.342000	10154.774926	0.608516	19.960837
11747.343000	10154.301172	0.608613	19.963957
11747.344000	10154.026013	0.609246	19.948739
11747.345000	10154.573943	0.609200	19.956741
11747.346000	10154.868357	0.609250	19.951424
11747.347000	10154.579609	0.609039	19.956222
11747.348000	10154.697835	0.608743	19.950471
11747.349000	10155.108786	0.608562	19.945535
11747.350000	10155.398105	0.608270	19.943551
11747.351000	10155.363990	0.607943	19.952835
11747.352000	10155.378478	0.608086	19.955856
11747.353000	10155.248047	0.608080	19.954758
11747.354000	10155.251026	0.607951	19.950066
11747.355000	10156.115682	0.608128	19.955833
11747.356000	10155.988913	0.607731	19.958839
11747.357000	10156.089599	0.607479	19.956863
11747.358000	10155.953198	0.607397	19.949349
11747.359000	10156.148716	0.607158	19.956421
11747.360000	10156.292096	0.607346	19.950081
11747.361000	10156.409455	0.606940	19.954796
11747.362000	10156.010963	0.606781	19.962241
11747.363000	10155.965912	0.606251	19.965323
11747.364000	10156.136005	0.606531	19.961524
11747.365000	10156.689994	0.606741	19.956093
11747.366000	10156.765132	0.606517	19.961425
11747.367000	10156.620089	0.606439	19.959037
11747.368000	10156.485897	0.605664	19.968733
11747.369000	10157.088672	0.605701	19.970602
11747.370000	10157.077162	0.606406	19.956611
11747.371000	10156.673397	0.606444	19.963187
11747.372000	10156.892769	0.606661	19.961326
11747.373000	10157.379760	0.606713	19.964080
11747.374000	10157.613570	0.607586	19.948403
11747.375000	10157.422578	0.607535	19.945108
11747.376000	10157.382682	0.607346	19.954742
11747.377000	10157.490438	0.607108	19.958724
11747.378000	10157.514419	0.607470	19.953293
11747.379000	10157.744925	0.607933	19.937342
11747.380000	10158.259473	0.607387	19.946534
11747.381000	10157.955507	0.607030	19.953804
11747.382000	10158.303868	0.607855	19.947366
11747.383000	10157.803237	0.608212	19.950837
11747.384000	10158.517785	0.608617	19.942232
11747.385000	10158.709686	0.608517	19.947045
11747.386000	10158.430241	0.608308	19.952133
11747.387000	10158.273637	0.608035	19.964880
11747.388000	10158.653740	0.607842	19.960250
11747.389000	10158.927739	0.607624	19.965430
11747.390000	10158.818107	0.607516	19.970289
11747.391000	10159.046767	0.607500	19.972951
11747.392000	10159.096430	0.607837	19.967001
11747.393000	10159.494844	0.608025	19.970053
11747.394000	10159.574809	0.607935	19.976491
11747.395000	10159.721946	0.608169	19.979153
11747.396000	10159.617454	0.608089	19.970633
11747.397000	10160.047606	0.608355	19.961829
11747.398000	10159.790086	0.608321	19.961707
11747.399000	10159.481746	0.608111	19.957855
11747.400000	10160.001832	0.608272	19.949067
11747.401000	10159.866539	0.607664	19.952797
11747.402000	10160.312062	0.607868	19.951783
11747.403000	10159.776797	0.607967	19.949181
11747.404000	10160.604242	0.608210	19.942476
11747.405000	10160.804531	0.608533	19.944116
11747.406000	10160.240271	0.608094	19.950730
11747.407000	10160.968690	0.607760	19.963462
11747.408000	10160.549258	0.607905	19.955925
11747.409000	10160.086065	0.607925	19.952393
11747.410000	10160.695794	0.607674	19.954826
11747.411000	10160.854798	0.607878	19.953087
11747.412000	10161.309667	0.607912	19.961471
11747.413000	10161.419757	0.608043	19.957595
11747.414000	10161.734903	0.608228	19.959396
11747.415000	10161.471543	0.608004	19.960494
11747.416000	10161.439262	0.608392	19.958785
11747.417000	10161.765530	0.608419	19.959762
11747.418000	10161.796495	0.608449	19.962767
11747.419000	10160.987341	0.608094	19.957618
11747.420000	10161.942615	0.607980	19.956772
11747.421000	10161.908893	0.607968	19.957016
11747.422000	10161.949399	0.607777	19.962561
11747.423000	10162.147278	0.607905	19.964369
11747.424000	10162.291782	0.607891	19.962104
11747.425000	10162.591292	0.607837	19.967566
11747.426000	10161.842245	0.608523	19.962943
11747.427000	10162.649505	0.608721	19.964240
11747.428000	10162.621122	0.608263	19.962089
11747.429000	10162.476507	0.608023	19.961867
11747.430000	10162.340905	0.608287	19.959434
11747.431000	10162.481844	0.608504	19.953842
11747.432000	10163.144600	0.608322	19.956962
11747.433000	10163.364258	0.608750	19.955467
11747.434000	10163.033783	0.609018	19.953362
11747.435000	10163.348235	0.608938	19.952309
11747.436000	10163.417567	0.609087	19.950226
11747.437000	10163.909585	0.609663	19.951134
11747.438000	10163.568399	0.609747	19.952446
11747.439000	10163.635107	0.609292	19.953629
11747.440000	10163.787908	0.609006	19.952225
11747.441000	10164.092614	0.609436	19.948655
11747.442000	10164.411789	0.609405	19.960967
11747.443000	10164.062921	0.609037	19.966048
11747.444000	10163.972255	0.608640	19.969992
11747.445000	10164.702920	0.609143	19.960601
11747.446000	10164.381731	0.609062	19.964324
11747.447000	10164.546772	0.608532	19.972265
11747.448000	10164.671015	0.608338	19.967116
11747.449000	10165.148915	0.608291	19.969228
11747.450000	10165.215162	0.608198	19.965720
11747.451000	10165.117645	0.608413	19.961371
11747.452000	10165.590520	0.608342	19.965743
11747.453000	10165.594495	0.609162	19.952271
11747.454000	10165.778335	0.608575	19.963172
11747.455000	10165.588714	0.609138	19.943025
11747.456000	10165.670365	0.608693	19.950371
11747.457000	10165.943267	0.608521	19.946626
11747.458000	10166.406676	0.608136	19.949624
11747.459000	10166.208219	0.607664	19.949494
11747.460000	10165.574831	0.607097	19.959861
11747.461000	10165.845141	0.607439	19.955429
11747.462000	10165.930098	0.607836	19.950364
11747.463000	10166.207019	0.607799	19.947648
11747.464000	10165.988218	0.607616	19.950066
11747.465000	10166.562150	0.606678	19.962058
11747.466000	10166.368940	0.606870	19.961310
11747.467000	10166.618799	0.607387	19.956795
11747.468000	10166.198695	0.607135	19.962150
11747.469000	10166.471847	0.607112	19.962355
11747.470000	10166.631526	0.607068	19.959472
11747.471000	10166.632182	0.607524	19.956100
11747.472000	10167.331900	0.607905	19.952645
11747.473000	10167.133366	0.608138	19.955673
11747.474000	10167.193761	0.607708	19.973081
11747.475000	10167.304900	0.608352	19.965239
11747.476000	10167.201312	0.609136	19.947244
11747.477000	10167.429730	0.608817	19.958000
11747.478000	10167.432648	0.608626	19.957855
11747.479000	10167.617433	0.608683	19.956115
11747.480000	10167.840978	0.607972	19.966757
11747.481000	10167.740082	0.608203	19.961616
11747.482000	10167.693338	0.609340	19.941064
11747.483000	10168.459321	0.609136	19.956161
11747.484000	10167.941517	0.609516	19.951027
11747.485000	10168.145351	0.609209	19.958701
11747.486000	10168.260489	0.609048	19.963897
11747.487000	10167.668027	0.609438	19.957298
11747.488000	10168.567922	0.609474	19.952233
11747.489000	10168.244152	0.609200	19.949196
11747.490000	10168.407901	0.608835	19.964270
11747.491000	10168.846587	0.608960	19.963279
11747.492000	10168.937951	0.609569	19.966399
11747.493000	10169.294345	0.609844	19.959174
11747.494000	10169.696584	0.609715	19.961806
11747.495000	10169.254566	0.609871	19.964621
11747.496000	10169.927636	0.610067	19.965087
11747.497000	10169.817242	0.610145	19.961234
11747.498000	10168.864235	0.609923	19.961577
11747.499000	10170.210741	0.609799	19.950570
11747.500000	10170.536631	0.608982	19.955124
11747.501000	10169.996707	0.609109	19.950920
11747.502000	10170.299336	0.609318	19.953644
11747.503000	10170.262235	0.609294	19.954971
11747.504000	10170.799372	0.608920	19.950349
11747.505000	10170.793658	0.608976	19.956283
11747.506000	10170.465102	0.609105	19.953331
11747.507000	10170.821473	0.608269	19.957771
11747.508000	10170.587801	0.607697	19.962020
11747.509000	10170.447033	0.607892	19.960448
11747.510000	10171.076597	0.607434	19.969252
11747.511000	10170.981303	0.606980	19.967939
11747.512000	10171.048061	0.607300	19.954567
11747.513000	10171.112580	0.607556	19.959815
11747.514000	10171.097843	0.607765	19.950333
11747.515000	10171.434187	0.607719	19.954132
11747.516000	10171.554115	0.607989	19.949288
11747.517000	10171.802866	0.608210	19.946618
11747.518000	10171.689908	0.607872	19.948754
11747.519000	10172.623651	0.607832	19.945741
11747.520000	10172.005944	0.607743	19.950509
11747.521000	10171.939264	0.607945	19.948166
11747.522000	10172.125017	0.607630	19.965087
11747.523000	10172.295409	0.607855	19.957504
11747.524000	10172.320399	0.607982	19.955322
11747.525000	10172.643384	0.607517	19.968611
11747.526000	10172.427804	0.607210	19.967581
11747.527000	10172.611970	0.607743	19.951493
11747.528000	10172.804431	0.607086	19.965880
11747.529000	10172.843526	0.606626	19.974042
11747.530000	10173.086113	0.607138	19.962355
