Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11747.395000	10200.028000	0.608169	19.979153
11747.396000	10199.901000	0.608089	19.970633
11747.397000	10200.331000	0.608355	19.961829
11747.398000	10200.071000	0.608321	19.961707
11747.399000	10199.741000	0.608111	19.957855
11747.400000	10200.254000	0.608272	19.949067
11747.401000	10200.086000	0.607664	19.952797
11747.402000	10200.543000	0.607868	19.951783
11747.403000	10200.009000	0.607967	19.949181
11747.404000	10200.839000	0.608210	19.942476
11747.405000	10201.064000	0.608533	19.944116
11747.406000	10200.484000	0.608094	19.950730
11747.407000	10201.216000	0.607760	19.963462
11747.408000	10200.791000	0.607905	19.955925
11747.409000	10200.322000	0.607925	19.952393
11747.410000	10200.920000	0.607674	19.954826
11747.411000	10201.089000	0.607878	19.953087
11747.412000	10201.563000	0.607912	19.961471
11747.413000	10201.674000	0.608043	19.957595
11747.414000	10202.005000	0.608228	19.959396
11747.415000	10201.729000	0.608004	19.960494
11747.416000	10201.719000	0.608392	19.958785
11747.417000	10202.049000	0.608419	19.959762
11747.418000	10202.088000	0.608449	19.962767
11747.419000	10201.245000	0.608094	19.957618
11747.420000	10202.191000	0.607980	19.956772
11747.421000	10202.157000	0.607968	19.957016
11747.422000	10202.196000	0.607777	19.962561
11747.423000	10202.406000	0.607905	19.964369
11747.424000	10202.545000	0.607891	19.962104
11747.425000	10202.852000	0.607837	19.967566
11747.426000	10202.139000	0.608523	19.962943
11747.427000	10202.962000	0.608721	19.964240
11747.428000	10202.899000	0.608263	19.962089
11747.429000	10202.738000	0.608023	19.961867
11747.430000	10202.615000	0.608287	19.959434
11747.431000	10202.759000	0.608504	19.953842
11747.432000	10203.416000	0.608322	19.956962
11747.433000	10203.661000	0.608750	19.955467
11747.434000	10203.344000	0.609018	19.953362
11747.435000	10203.651000	0.608938	19.952309
11747.436000	10203.726000	0.609087	19.950226
11747.437000	10204.258000	0.609663	19.951134
11747.438000	10203.925000	0.609747	19.952446
11747.439000	10203.964000	0.609292	19.953629
11747.440000	10204.095000	0.609006	19.952225
11747.441000	10204.421000	0.609436	19.948655
11747.442000	10204.763000	0.609405	19.960967
11747.443000	10204.400000	0.609037	19.966048
11747.444000	10204.291000	0.608640	19.969992
11747.445000	10205.036000	0.609143	19.960601
11747.446000	10204.717000	0.609062	19.964324
11747.447000	10204.863000	0.608532	19.972265
11747.448000	10204.964000	0.608338	19.967116
11747.449000	10205.443000	0.608291	19.969228
11747.450000	10205.496000	0.608198	19.965720
11747.451000	10205.404000	0.608413	19.961371
11747.452000	10205.881000	0.608342	19.965743
11747.453000	10205.912000	0.609162	19.952271
11747.454000	10206.079000	0.608575	19.963172
11747.455000	10205.886000	0.609138	19.943025
11747.456000	10205.953000	0.608693	19.950371
11747.457000	10206.207000	0.608521	19.946626
11747.458000	10206.651000	0.608136	19.949624
11747.459000	10206.421000	0.607664	19.949494
11747.460000	10205.771000	0.607097	19.959861
11747.461000	10206.055000	0.607439	19.955429
11747.462000	10206.156000	0.607836	19.950364
11747.463000	10206.425000	0.607799	19.947648
11747.464000	10206.199000	0.607616	19.950066
11747.465000	10206.735000	0.606678	19.962058
11747.466000	10206.553000	0.606870	19.961310
11747.467000	10206.828000	0.607387	19.956795
11747.468000	10206.402000	0.607135	19.962150
11747.469000	10206.674000	0.607112	19.962355
11747.470000	10206.825000	0.607068	19.959472
11747.471000	10206.849000	0.607524	19.956100
11747.472000	10207.567000	0.607905	19.952645
11747.473000	10207.390000	0.608138	19.955673
11747.474000	10207.457000	0.607708	19.973081
11747.475000	10207.595000	0.608352	19.965239
11747.476000	10207.507000	0.609136	19.947244
11747.477000	10207.736000	0.608817	19.958000
11747.478000	10207.726000	0.608626	19.957855
11747.479000	10207.911000	0.608683	19.956115
11747.480000	10208.109000	0.607972	19.966757
11747.481000	10208.013000	0.608203	19.961616
11747.482000	10208.000000	0.609340	19.941064
11747.483000	10208.783000	0.609136	19.956161
11747.484000	10208.280000	0.609516	19.951027
11747.485000	10208.479000	0.609209	19.958701
11747.486000	10208.594000	0.609048	19.963897
11747.487000	10208.014000	0.609438	19.957298
11747.488000	10208.906000	0.609474	19.952233
11747.489000	10208.558000	0.609200	19.949196
11747.490000	10208.728000	0.608835	19.964270
11747.491000	10209.173000	0.608960	19.963279
11747.492000	10209.311000	0.609569	19.966399
11747.493000	10209.671000	0.609844	19.959174
11747.494000	10210.070000	0.609715	19.961806
11747.495000	10209.644000	0.609871	19.964621
11747.496000	10210.331000	0.610067	19.965087
11747.497000	10210.218000	0.610145	19.961234
11747.498000	10209.251000	0.609923	19.961577
11747.499000	10210.567000	0.609799	19.950570
11747.500000	10210.848000	0.608982	19.955124
11747.501000	10210.308000	0.609109	19.950920
11747.502000	10210.630000	0.609318	19.953644
11747.503000	10210.594000	0.609294	19.954971
11747.504000	10211.097000	0.608920	19.950349
11747.505000	10211.107000	0.608976	19.956283
11747.506000	10210.781000	0.609105	19.953331
11747.507000	10211.091000	0.608269	19.957771
11747.508000	10210.828000	0.607697	19.962020
11747.509000	10210.697000	0.607892	19.960448
11747.510000	10211.314000	0.607434	19.969252
11747.511000	10211.186000	0.606980	19.967939
11747.512000	10211.247000	0.607300	19.954567
11747.513000	10211.339000	0.607556	19.959815
11747.514000	10211.319000	0.607765	19.950333
11747.515000	10211.660000	0.607719	19.954132
11747.516000	10211.788000	0.607989	19.949288
11747.517000	10212.046000	0.608210	19.946618
11747.518000	10211.915000	0.607872	19.948754
11747.519000	10212.840000	0.607832	19.945741
11747.520000	10212.226000	0.607743	19.950509
11747.521000	10212.168000	0.607945	19.948166
11747.522000	10212.367000	0.607630	19.965087
11747.523000	10212.537000	0.607855	19.957504
11747.524000	10212.566000	0.607982	19.955322
11747.525000	10212.885000	0.607517	19.968611
11747.526000	10212.647000	0.607210	19.967581
11747.527000	10212.834000	0.607743	19.951493
11747.528000	10213.012000	0.607086	19.965880
11747.529000	10213.037000	0.606626	19.974042
11747.530000	10213.290000	0.607138	19.962355
11747.531000	10213.164000	0.607430	19.956253
11747.532000	10213.145000	0.607490	19.956795
11747.533000	10213.042000	0.607449	19.963492
11747.534000	10213.337000	0.607758	19.962607
11747.535000	10213.585000	0.607870	19.962325
11747.536000	10212.993000	0.607742	19.951348
11747.537000	10213.757000	0.608056	19.943368
11747.538000	10214.092000	0.607579	19.950875
11747.539000	10213.821000	0.607655	19.956100
11747.540000	10213.683000	0.607988	19.950165
11747.541000	10213.778000	0.607896	19.958144
11747.542000	10214.359000	0.608033	19.964621
11747.543000	10214.297000	0.608790	19.957031
11747.544000	10215.036000	0.608920	19.951996
11747.545000	10214.626000	0.608625	19.952477
11747.546000	10215.037000	0.608696	19.952126
11747.547000	10215.196000	0.608871	19.959525
11747.548000	10215.111000	0.609426	19.956192
11747.549000	10215.082000	0.608586	19.963988
11747.550000	10215.680000	0.608360	19.958412
11747.551000	10215.851000	0.608454	19.963988
11747.552000	10215.547000	0.608717	19.966734
11747.553000	10216.300000	0.608412	19.961806
11747.554000	10216.014000	0.608594	19.962378
11747.555000	10216.113000	0.608504	19.958450
11747.556000	10216.013000	0.608103	19.962111
11747.557000	10216.085000	0.608246	19.951386
11747.558000	10216.487000	0.607714	19.959693
11747.559000	10216.176000	0.606991	19.963340
11747.560000	10216.727000	0.606944	19.951660
11747.561000	10216.081000	0.606801	19.953018
11747.562000	10216.052000	0.607084	19.944284
11747.563000	10216.193000	0.607574	19.944932
11747.564000	10216.786000	0.607434	19.943368
11747.565000	10216.605000	0.606719	19.952309
11747.566000	10216.601000	0.606474	19.959266
11747.567000	10217.048000	0.606532	19.952599
11747.568000	10217.329000	0.606591	19.946916
11747.569000	10216.628000	0.606202	19.948754
11747.570000	10217.428000	0.606648	19.954796
11747.571000	10217.003000	0.606315	19.964194
11747.572000	10217.378000	0.606815	19.952545
11747.573000	10217.242000	0.607164	19.952622
11747.574000	10217.249000	0.607238	19.953964
11747.575000	10218.072000	0.606552	19.962523
11747.576000	10217.972000	0.606914	19.961395
11747.577000	10218.022000	0.607275	19.950036
11747.578000	10218.037000	0.607010	19.965811
11747.579000	10217.947000	0.606700	19.964545
11747.580000	10218.560000	0.607385	19.957717
11747.581000	10218.232000	0.608601	19.949265
11747.582000	10218.646000	0.609997	19.951188
11747.583000	10218.891000	0.610786	19.959815
11747.584000	10218.832000	0.610881	19.974607
11747.585000	10219.716000	0.612451	19.964072
11747.586000	10220.361000	0.612913	19.967306
11747.587000	10220.226000	0.613726	19.959663
11747.588000	10220.159000	0.613993	19.964499
11747.589000	10220.779000	0.614564	19.969610
11747.590000	10221.228000	0.614815	19.975591
11747.591000	10221.267000	0.616215	19.966345
11747.592000	10221.419000	0.617507	19.972730
11747.593000	10222.206000	0.618369	19.963423
11747.594000	10222.975000	0.618231	19.968107
11747.595000	10222.651000	0.618326	19.974469
11747.596000	10223.471000	0.618505	19.978970
11747.597000	10223.392000	0.618753	19.963187
11747.598000	10223.983000	0.617652	19.975820
11747.599000	10224.170000	0.617478	19.971929
11747.600000	10224.753000	0.617687	19.961425
11747.601000	10225.316000	0.617725	19.963530
11747.602000	10225.338000	0.618070	19.961310
11747.603000	10225.088000	0.618636	19.957123
11747.604000	10226.716000	0.618369	19.943132
11747.605000	10226.551000	0.617699	19.948403
11747.606000	10226.713000	0.616776	19.952080
11747.607000	10227.043000	0.616105	19.950722
11747.608000	10227.484000	0.614877	19.951752
11747.609000	10227.054000	0.614071	19.943948
11747.610000	10227.853000	0.613506	19.945512
11747.611000	10227.544000	0.613168	19.951355
11747.612000	10228.080000	0.613484	19.941423
11747.613000	10228.917000	0.613204	19.950127
11747.614000	10228.737000	0.612949	19.949196
11747.615000	10229.887000	0.612579	19.944215
11747.616000	10229.871000	0.612666	19.940973
11747.617000	10229.838000	0.611909	19.960975
11747.618000	10230.016000	0.611249	19.960540
11747.619000	10229.973000	0.610523	19.955399
11747.620000	10230.020000	0.610137	19.957870
11747.621000	10229.931000	0.610750	19.946984
11747.622000	10230.933000	0.610704	19.959182
11747.623000	10231.433000	0.611014	19.959709
11747.624000	10231.526000	0.611044	19.947976
11747.625000	10231.863000	0.611142	19.944139
11747.626000	10232.722000	0.611350	19.940324
11747.627000	10232.665000	0.610553	19.954666
11747.628000	10232.888000	0.610490	19.955520
11747.629000	10232.939000	0.610555	19.941301
11747.630000	10233.420000	0.610124	19.944322
11747.631000	10233.777000	0.610253	19.955467
11747.632000	10234.654000	0.611297	19.951470
11747.633000	10235.076000	0.611670	19.935168
11747.634000	10235.134000	0.610660	19.946145
11747.635000	10235.163000	0.610524	19.953774
11747.636000	10235.653000	0.611193	19.943712
11747.637000	10236.549000	0.610502	19.949883
11747.638000	10236.331000	0.609556	19.944627
11747.639000	10236.542000	0.608629	19.947694
11747.640000	10236.109000	0.607886	19.953613
11747.641000	10236.957000	0.608147	19.961242
11747.642000	10237.240000	0.609184	19.962905
11747.643000	10237.883000	0.609640	19.942308
11747.644000	10238.620000	0.608842	19.940630
11747.645000	10238.525000	0.608965	19.942048
11747.646000	10238.849000	0.608758	19.953995
11747.647000	10239.301000	0.608803	19.943941
11747.648000	10239.383000	0.608234	19.944154
11747.649000	10239.187000	0.607474	19.936983
11747.650000	10239.177000	0.607610	19.929805
11747.651000	10239.456000	0.607254	19.944124
11747.652000	10240.046000	0.607996	19.941606
11747.653000	10240.634000	0.608319	19.939173
11747.654000	10241.138000	0.608266	19.941507
11747.655000	10241.364000	0.607629	19.955734
11747.656000	10241.365000	0.607971	19.943628
11747.657000	10241.478000	0.607845	19.952034
11747.658000	10242.042000	0.607900	19.942850
11747.659000	10241.752000	0.607070	19.949562
11747.660000	10242.248000	0.607000	19.953568
11747.661000	10242.468000	0.607460	19.951271
11747.662000	10243.097000	0.608580	19.937494
11747.663000	10243.099000	0.609295	19.933818
11747.664000	10243.447000	0.609058	19.942316
11747.665000	10243.863000	0.609165	19.940485
11747.666000	10244.395000	0.609075	19.943674
11747.667000	10244.865000	0.608947	19.946511
11747.668000	10245.051000	0.608509	19.945764
11747.669000	10245.073000	0.607932	19.946023
11747.670000	10244.671000	0.607929	19.948769
11747.671000	10245.677000	0.608930	19.935405
11747.672000	10246.313000	0.609483	19.950180
11747.673000	10245.977000	0.609499	19.954552
11747.674000	10246.722000	0.609146	19.947663
11747.675000	10246.677000	0.609331	19.941675
11747.676000	10247.031000	0.609687	19.937433
11747.677000	10247.840000	0.609202	19.945695
11747.678000	10247.945000	0.608226	19.948060
11747.679000	10248.404000	0.607494	19.948777
11747.680000	10248.518000	0.607809	19.930202
11747.681000	10248.904000	0.608587	19.934146
11747.682000	10249.302000	0.609351	19.934596
11747.683000	10250.515000	0.608927	19.948151
11747.684000	10250.163000	0.609366	19.933184
11747.685000	10250.788000	0.608592	19.939775
11747.686000	10250.995000	0.608258	19.947823
11747.687000	10251.003000	0.608085	19.933985
11747.688000	10251.172000	0.607445	19.936190
11747.689000	10251.333000	0.606854	19.935771
11747.690000	10251.516000	0.606023	19.937517
11747.691000	10251.846000	0.606200	19.935786
11747.692000	10252.612000	0.606946	19.936587
11747.693000	10252.351000	0.607437	19.937144
11747.694000	10252.771000	0.606914	19.937647
11747.695000	10253.250000	0.606651	19.946908
11747.696000	10253.583000	0.606689	19.951523
11747.697000	10253.874000	0.607355	19.926540
11747.698000	10253.464000	0.606346	19.932925
11747.699000	10254.023000	0.605594	19.942239
11747.700000	10254.663000	0.605533	19.946710
11747.701000	10254.803000	0.606379	19.933940
11747.702000	10255.333000	0.607348	19.937052
11747.703000	10255.184000	0.607210	19.945833
11747.704000	10256.147000	0.607890	19.933627
11747.705000	10256.600000	0.608230	19.932712
11747.706000	10256.515000	0.607825	19.935992
11747.707000	10256.398000	0.607398	19.937869
11747.708000	10256.806000	0.606942	19.938669
11747.709000	10257.077000	0.606511	19.941736
11747.710000	10257.159000	0.606466	19.937624
11747.711000	10257.990000	0.607122	19.936464
11747.712000	10257.697000	0.607422	19.942682
11747.713000	10258.617000	0.607851	19.949265
11747.714000	10258.694000	0.608418	19.936930
11747.715000	10259.197000	0.608271	19.939447
11747.716000	10259.470000	0.608130	19.943285
11747.717000	10260.001000	0.607610	19.951500
11747.718000	10260.167000	0.607010	19.955269
11747.719000	10259.730000	0.606877	19.947564
11747.720000	10260.107000	0.606959	19.940165
11747.721000	10261.113000	0.607547	19.949952
11747.722000	10260.999000	0.608619	19.950074
11747.723000	10261.538000	0.609000	19.937090
11747.724000	10261.872000	0.608408	19.933612
11747.725000	10261.695000	0.608348	19.934535
11747.726000	10262.678000	0.608921	19.931247
11747.727000	10262.798000	0.608514	19.930087
11747.728000	10262.612000	0.607809	19.930392
11747.729000	10263.015000	0.606775	19.936373
11747.730000	10262.978000	0.607028	19.939295
11747.731000	10263.563000	0.607388	19.944871
11747.732000	10264.457000	0.608496	19.941263
11747.733000	10264.580000	0.608460	19.944291
11747.734000	10264.955000	0.607860	19.950211
11747.735000	10265.134000	0.607815	19.957466
11747.736000	10265.678000	0.608228	19.950524
11747.737000	10265.836000	0.607916	19.952072
11747.738000	10265.856000	0.607485	19.944612
11747.739000	10266.480000	0.607045	19.938600
11747.740000	10266.255000	0.606482	19.944268
11747.741000	10266.627000	0.607258	19.943109
11747.742000	10267.459000	0.608645	19.932300
11747.743000	10267.362000	0.608672	19.928783
11747.744000	10268.007000	0.608315	19.927235
11747.745000	10268.591000	0.608303	19.929180
11747.746000	10268.189000	0.608323	19.932239
11747.747000	10269.117000	0.607818	19.931018
11747.748000	10269.727000	0.607031	19.929546
11747.749000	10268.647000	0.606468	19.941240
11747.750000	10269.255000	0.606223	19.940127
11747.751000	10270.253000	0.607048	19.934878
11747.752000	10269.929000	0.607555	19.939455
11747.753000	10270.257000	0.607544	19.947541
11747.754000	10270.378000	0.607234	19.952782
11747.755000	10270.663000	0.607321	19.945252
11747.756000	10271.407000	0.607469	19.951630
11747.757000	10271.514000	0.607663	19.933535
11747.758000	10271.784000	0.606392	19.946039
11747.759000	10271.929000	0.605775	19.951622
11747.760000	10272.074000	0.606412	19.942507
11747.761000	10272.710000	0.607621	19.933261
11747.762000	10273.279000	0.608247	19.937556
11747.763000	10273.684000	0.608636	19.940401
11747.764000	10273.876000	0.608180	19.945245
11747.765000	10274.232000	0.608418	19.945687
11747.766000	10274.197000	0.608720	19.942667
11747.767000	10274.881000	0.608420	19.940775
11747.768000	10275.030000	0.607355	19.943620
11747.769000	10275.369000	0.607053	19.934832
11747.770000	10275.073000	0.607289	19.928440
11747.771000	10275.670000	0.607911	19.923885
11747.772000	10276.296000	0.608336	19.930805
11747.773000	10276.972000	0.608167	19.936312
11747.774000	10277.150000	0.608147	19.934451
11747.775000	10277.587000	0.608229	19.941332
11747.776000	10277.371000	0.607794	19.942659
11747.777000	10277.749000	0.607971	19.930530
11747.778000	10277.851000	0.606953	19.933345
11747.779000	10278.039000	0.605665	19.960593
11747.780000	10278.185000	0.605487	19.955269
11747.781000	10279.059000	0.605850	19.943269
11747.782000	10279.453000	0.606971	19.933177
11747.783000	10280.170000	0.607236	19.944856
11747.784000	10279.692000	0.607550	19.942758
11747.785000	10279.879000	0.607456	19.936381
11747.786000	10280.301000	0.607725	19.929073
11747.787000	10280.230000	0.607530	19.936167
11747.788000	10280.884000	0.606650	19.939333
11747.789000	10281.079000	0.605866	19.939951
11747.790000	10281.654000	0.606082	19.923344
11747.791000	10281.499000	0.606756	19.931598
11747.792000	10281.617000	0.607608	19.946572
11747.793000	10282.041000	0.608231	19.933985
11747.794000	10283.448000	0.608428	19.932178
11747.795000	10283.467000	0.608135	19.938975
11747.796000	10283.319000	0.608120	19.943094
11747.797000	10283.947000	0.607456	19.935717
11747.798000	10283.641000	0.607066	19.937945
11747.799000	10283.661000	0.607178	19.943681
11747.800000	10284.408000	0.607227	19.931461
11747.801000	10284.830000	0.606570	19.946618
11747.802000	10285.204000	0.607416	19.948022
11747.803000	10286.191000	0.607916	19.950761
11747.804000	10285.739000	0.607939	19.944528
11747.805000	10286.319000	0.607691	19.945756
11747.806000	10286.982000	0.607961	19.944612
11747.807000	10286.801000	0.608175	19.937617
11747.808000	10286.891000	0.606818	19.943895
11747.809000	10287.344000	0.606507	19.936304
11747.810000	10288.556000	0.606562	19.935786
11747.811000	10287.990000	0.607269	19.929469
11747.812000	10288.235000	0.607900	19.926952
11747.813000	10288.710000	0.607655	19.928935
11747.814000	10289.132000	0.607552	19.924702
11747.815000	10289.100000	0.607290	19.942117
11747.816000	10289.106000	0.607232	19.942567
11747.817000	10289.040000	0.606260	19.943735
11747.818000	10289.811000	0.606027	19.929721
11747.819000	10289.407000	0.605852	19.932582
11747.820000	10290.077000	0.605721	19.938936
11747.821000	10290.428000	0.606343	19.930805
11747.822000	10291.176000	0.607183	19.931186
11747.823000	10292.041000	0.608305	19.926952
11747.824000	10291.506000	0.608426	19.923931
11747.825000	10292.771000	0.607973	19.934603
11747.826000	10292.619000	0.607849	19.942972
11747.827000	10292.392000	0.608180	19.943483
11747.828000	10293.038000	0.607509	19.936014
11747.829000	10292.875000	0.606652	19.936289
11747.830000	10293.148000	0.606423	19.937975
11747.831000	10293.586000	0.606989	19.939265
11747.832000	10293.896000	0.607376	19.941377
11747.833000	10295.093000	0.607758	19.940813
11747.834000	10295.167000	0.607393	19.947488
11747.835000	10295.318000	0.607533	19.945161
11747.836000	10294.966000	0.607555	19.955780
11747.837000	10295.463000	0.607516	19.947930
11747.838000	10295.783000	0.607037	19.940523
11747.839000	10296.312000	0.606361	19.946366
11747.840000	10296.477000	0.605152	19.955742
11747.841000	10296.617000	0.605560	19.943208
11747.842000	10297.263000	0.606666	19.947969
11747.843000	10297.175000	0.608194	19.934954
11747.844000	10297.429000	0.608027	19.931689
11747.845000	10298.316000	0.607840	19.931438
11747.846000	10298.353000	0.607467	19.936358
11747.847000	10298.611000	0.607516	19.939173
11747.848000	10298.796000	0.607432	19.919659
11747.849000	10298.433000	0.606934	19.915052
11747.850000	10299.189000	0.606557	19.935458
11747.851000	10299.479000	0.607519	19.932475
11747.852000	10300.252000	0.608035	19.932780
11747.853000	10300.580000	0.608271	19.928203
11747.854000	10300.308000	0.608346	19.937182
11747.855000	10301.123000	0.607961	19.953675
11747.856000	10301.302000	0.608291	19.940439
11747.857000	10301.709000	0.608087	19.938852
11747.858000	10301.970000	0.607387	19.938952
11747.859000	10302.049000	0.606828	19.936190
11747.860000	10302.935000	0.606593	19.946382
11747.861000	10302.713000	0.607167	19.955650
11747.862000	10302.980000	0.608375	19.935847
11747.863000	10303.958000	0.608258	19.948388
11747.864000	10304.651000	0.607769	19.952164
11747.865000	10305.000000	0.608011	19.942697
11747.866000	10305.196000	0.608015	19.939867
11747.867000	10305.466000	0.607552	19.932727
11747.868000	10305.507000	0.606750	19.934306
11747.869000	10305.646000	0.606215	19.936671
11747.870000	10306.182000	0.605797	19.935412
11747.871000	10306.337000	0.605869	19.935527
11747.872000	10306.439000	0.606868	19.921513
11747.873000	10306.955000	0.606663	19.932124
11747.874000	10307.370000	0.606705	19.924191
11747.875000	10307.204000	0.606442	19.921353
11747.876000	10307.428000	0.606158	19.930308
11747.877000	10307.856000	0.605847	19.921330
11747.878000	10307.725000	0.605071	19.925716
11747.879000	10307.945000	0.604643	19.930537
11747.880000	10308.134000	0.604571	19.931232
11747.881000	10308.077000	0.604892	19.934168
11747.882000	10308.882000	0.606135	19.936762
11747.883000	10309.253000	0.606763	19.932772
11747.884000	10309.376000	0.607025	19.928272
11747.885000	10310.008000	0.606851	19.944299
11747.886000	10309.554000	0.607019	19.944757
11747.887000	10310.355000	0.606841	19.946877
11747.888000	10311.078000	0.607052	19.938685
11747.889000	10310.742000	0.606079	19.951905
11747.890000	10311.577000	0.605834	19.959090
11747.891000	10311.628000	0.606741	19.952217
11747.892000	10311.993000	0.608041	19.949693
11747.893000	10312.802000	0.608747	19.943285
11747.894000	10312.682000	0.608788	19.941103
11747.895000	10313.388000	0.608341	19.944864
11747.896000	10313.833000	0.608019	19.948571
11747.897000	10313.889000	0.608299	19.931346
11747.898000	10314.458000	0.607641	19.931064
11747.899000	10314.099000	0.606752	19.937945
11747.900000	10314.058000	0.606561	19.937586
11747.901000	10315.220000	0.606973	19.926723
11747.902000	10315.507000	0.607573	19.924168
11747.903000	10316.145000	0.608318	19.917714
11747.904000	10315.618000	0.607585	19.925007
11747.905000	10315.840000	0.607445	19.933055
11747.906000	10316.953000	0.607297	19.937456
11747.907000	10317.224000	0.607471	19.928760
11747.908000	10316.881000	0.606096	19.940889
11747.909000	10317.591000	0.605074	19.945977
11747.910000	10317.539000	0.605786	19.930949
11747.911000	10317.909000	0.606614	19.933848
11747.912000	10318.027000	0.607483	19.944574
11747.913000	10318.341000	0.606994	19.946084
11747.914000	10318.846000	0.606807	19.935336
11747.915000	10319.200000	0.607080	19.934733
11747.916000	10318.773000	0.607121	19.934802
11747.917000	10318.830000	0.606315	19.938913
11747.918000	10319.258000	0.606034	19.933253
11747.919000	10319.682000	0.605880	19.938097
11747.920000	10320.629000	0.605667	19.945939
11747.921000	10321.241000	0.606021	19.938570
11747.922000	10321.271000	0.606566	19.949387
11747.923000	10320.967000	0.607874	19.941011
11747.924000	10321.557000	0.608300	19.946404
11747.925000	10322.727000	0.608790	19.937251
11747.926000	10322.619000	0.608359	19.934306
11747.927000	10323.019000	0.607750	19.943010
11747.928000	10322.959000	0.606440	19.950226
11747.929000	10323.117000	0.606678	19.931941
11747.930000	10323.638000	0.606621	19.943765
11747.931000	10324.185000	0.607205	19.938540
11747.932000	10324.932000	0.608067	19.929721
11747.933000	10324.759000	0.607674	19.936320
11747.934000	10325.082000	0.607719	19.929340
11747.935000	10325.198000	0.607580	19.934115
11747.936000	10325.357000	0.607705	19.925312
11747.937000	10326.104000	0.607198	19.927753
11747.938000	10325.732000	0.606618	19.928058
11747.939000	10325.966000	0.605412	19.937426
11747.940000	10326.951000	0.605422	19.932315
11747.941000	10326.477000	0.606305	19.928485
11747.942000	10327.247000	0.606456	19.943170
11747.943000	10328.018000	0.606983	19.939737
11747.944000	10327.622000	0.606355	19.944208
11747.945000	10328.319000	0.606575	19.949921
11747.946000	10328.407000	0.607088	19.936167
11747.947000	10329.050000	0.606570	19.943285
11747.948000	10329.266000	0.605582	19.948609
11747.949000	10329.098000	0.605190	19.954414
11747.950000	10329.497000	0.605749	19.940645
11747.951000	10329.819000	0.606071	19.941766
11747.952000	10329.901000	0.607193	19.932910
11747.953000	10330.308000	0.607334	19.939013
11747.954000	10330.824000	0.606926	19.946717
11747.955000	10330.815000	0.607143	19.929134
11747.956000	10331.170000	0.607124	19.932300
11747.957000	10331.555000	0.606987	19.932803
11747.958000	10332.135000	0.606226	19.935015
11747.959000	10331.993000	0.605901	19.933444
11747.960000	10332.126000	0.606364	19.932902
11747.961000	10332.417000	0.607586	19.919202
11747.962000	10332.679000	0.608107	19.926799
11747.963000	10332.975000	0.608339	19.923710
11747.964000	10333.506000	0.608291	19.929263
11747.965000	10334.166000	0.607106	19.949502
11747.966000	10334.235000	0.607499	19.950814
11747.967000	10334.870000	0.607599	19.943406
11747.968000	10335.038000	0.606962	19.949006
11747.969000	10334.389000	0.606410	19.950730
11747.970000	10335.571000	0.606291	19.953438
11747.971000	10335.916000	0.606686	19.952965
11747.972000	10336.442000	0.607712	19.943468
11747.973000	10336.559000	0.607499	19.952622
11747.974000	10336.997000	0.607285	19.947663
11747.975000	10337.473000	0.607612	19.937136
11747.976000	10338.073000	0.607712	19.941995
11747.977000	10337.989000	0.607661	19.936449
11747.978000	10337.683000	0.606843	19.931598
11747.979000	10338.104000	0.606311	19.926426
11747.980000	10338.288000	0.605745	19.939569
11747.981000	10339.112000	0.606695	19.919682
11747.982000	10339.387000	0.607009	19.924534
11747.983000	10339.234000	0.606921	19.923733
11747.984000	10340.073000	0.607359	19.918942
11747.985000	10340.636000	0.607238	19.926586
11747.986000	10340.229000	0.607406	19.922314
11747.987000	10340.906000	0.606489	19.935938
11747.988000	10340.858000	0.606266	19.924191
11747.989000	10341.191000	0.605883	19.928584
11747.990000	10341.718000	0.605344	19.938952
11747.991000	10341.807000	0.605586	19.940546
11747.992000	10342.159000	0.606361	19.941576
11747.993000	10342.509000	0.606309	19.951462
11747.994000	10342.410000	0.606575	19.948098
11747.995000	10343.270000	0.606761	19.939028
11747.996000	10343.678000	0.606820	19.939699
11747.997000	10343.796000	0.606303	19.950021
11747.998000	10343.698000	0.605861	19.941286
11747.999000	10344.332000	0.605725	19.938738
11748.000000	10344.537000	0.605709	19.936366
11748.001000	10344.558000	0.606606	19.934359
11748.002000	10345.300000	0.607130	19.935618
11748.003000	10345.878000	0.607188	19.935999
11748.004000	10345.430000	0.607328	19.924267
11748.005000	10346.493000	0.607433	19.932925
11748.006000	10346.629000	0.607147	19.940493
11748.007000	10346.346000	0.607047	19.937433
11748.008000	10347.146000	0.606354	19.937708
11748.009000	10347.839000	0.606019	19.931636
11748.010000	10347.588000	0.605616	19.935443
11748.011000	10347.694000	0.606112	19.935153
11748.012000	10348.602000	0.606813	19.939387
11748.013000	10348.860000	0.607004	19.943086
11748.014000	10349.117000	0.606925	19.945489
11748.015000	10349.109000	0.606911	19.934176
11748.016000	10349.038000	0.606856	19.935236
11748.017000	10349.772000	0.606187	19.938608
11748.018000	10350.109000	0.605910	19.926761
11748.019000	10350.127000	0.605649	19.928256
11748.020000	10350.519000	0.605523	19.927677
11748.021000	10350.344000	0.605701	19.933284
11748.022000	10350.818000	0.607291	19.933757
11748.023000	10351.257000	0.607358	19.940676
11748.024000	10352.087000	0.607308	19.936076
11748.025000	10352.361000	0.607009	19.935068
11748.026000	10352.867000	0.607131	19.935534
11748.027000	10352.500000	0.606573	19.947205
11748.028000	10352.676000	0.606696	19.934237
11748.029000	10353.212000	0.606254	19.938227
