Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
17479.966000	5232.668000	0.453406	29.993489
17480.102000	5232.567000	0.453412	29.994072
17480.238000	5232.567000	0.453440	29.992465
17480.374000	5232.668000	0.452666	29.992432
17480.500000	5232.648000	0.453456	29.992525
17480.636000	5233.032000	0.452656	29.992885
17480.772000	5232.445000	0.453163	29.991955
17480.928000	5232.870000	0.452650	29.992112
17481.054000	5233.093000	0.453077	29.991482
17481.190000	5232.951000	0.453242	29.990689
17481.316000	5233.032000	0.452914	29.991057
17481.452000	5233.194000	0.453226	29.991610
17481.588000	5232.850000	0.453345	29.991303
17481.724000	5233.032000	0.452428	29.994984
17481.860000	5232.992000	0.453354	29.997055
17481.996000	5233.275000	0.452628	29.999549
17482.132000	5233.093000	0.453457	30.000759
17482.258000	5233.255000	0.452887	30.002026
17482.394000	5233.153000	0.452446	30.005529
17482.530000	5233.255000	0.452852	30.009086
17482.676000	5232.971000	0.452398	30.010049
17482.812000	5233.315000	0.452865	30.010218
17482.948000	5233.396000	0.451922	30.008983
17483.074000	5233.315000	0.452436	30.009541
17483.210000	5233.052000	0.452169	30.009412
17483.356000	5233.659000	0.452044	30.006646
17483.492000	5233.396000	0.452130	30.003722
17483.618000	5233.356000	0.452937	29.998558
17483.754000	5233.315000	0.452940	29.994114
17483.890000	5233.275000	0.453299	29.991029
17484.016000	5233.153000	0.452653	29.988229
17484.152000	5233.578000	0.452829	29.988036
17484.298000	5233.477000	0.452729	29.989483
17484.434000	5233.315000	0.452234	29.987857
17484.560000	5233.437000	0.452530	29.989570
17484.706000	5233.659000	0.452226	29.995133
17484.862000	5233.396000	0.452244	29.997477
17484.998000	5233.781000	0.452095	29.998561
17485.134000	5233.599000	0.452653	30.000190
17485.260000	5233.700000	0.452284	29.998739
17485.386000	5233.497000	0.452622	29.998873
17485.522000	5233.720000	0.451757	29.998577
17485.678000	5233.396000	0.452499	29.997195
17485.814000	5233.599000	0.452987	29.996191
17485.950000	5233.902000	0.452019	29.995289
17486.086000	5233.700000	0.452928	29.995109
17486.222000	5233.659000	0.452712	29.993478
17486.358000	5233.700000	0.452661	29.994246
17486.494000	5233.518000	0.452373	29.994519
17486.630000	5233.558000	0.452384	29.993898
17486.766000	5233.882000	0.452388	29.993737
17486.902000	5234.044000	0.452826	29.993659
17487.038000	5233.801000	0.451960	29.995684
17487.184000	5233.882000	0.452393	29.995827
17487.310000	5233.963000	0.452118	29.997530
17487.456000	5233.983000	0.451916	29.999316
17487.592000	5234.185000	0.452318	30.001139
17487.718000	5234.266000	0.452789	30.001254
17487.854000	5234.084000	0.452862	30.002434
17487.980000	5234.307000	0.452646	30.002873
17488.116000	5233.943000	0.452622	30.001169
17488.252000	5234.165000	0.451861	30.001526
17488.398000	5234.206000	0.452376	30.002389
17488.524000	5234.327000	0.452907	30.003465
17488.680000	5234.044000	0.452892	30.004433
17488.806000	5234.266000	0.452362	30.000513
17488.952000	5234.287000	0.452754	30.000927
17489.078000	5234.347000	0.452107	30.000368
17489.214000	5234.428000	0.452031	30.001601
17489.340000	5234.529000	0.452512	30.003289
17489.466000	5234.246000	0.452886	30.004528
17489.602000	5234.428000	0.452581	30.003636
17489.738000	5234.651000	0.452134	30.003299
17489.874000	5234.570000	0.452624	30.005298
17490.010000	5234.509000	0.452537	30.006814
17490.146000	5234.388000	0.452245	30.004998
17490.282000	5234.449000	0.452295	30.001038
17490.448000	5234.570000	0.452315	29.998736
17490.584000	5234.509000	0.452351	29.996654
17490.720000	5234.894000	0.452504	29.995405
17490.856000	5234.529000	0.453092	29.994152
17490.982000	5234.631000	0.453718	29.993972
17491.108000	5234.691000	0.452873	29.993735
17491.234000	5235.177000	0.452751	29.995208
17491.371000	5234.853000	0.452612	29.997668
17491.497000	5234.772000	0.452808	29.997240
17491.633000	5234.671000	0.452979	30.000304
17491.769000	5234.793000	0.453443	30.000668
17491.925000	5234.772000	0.452827	29.999084
17492.051000	5235.116000	0.452276	29.998148
17492.187000	5234.813000	0.452608	29.997473
17492.313000	5235.197000	0.453055	29.993621
17492.449000	5234.995000	0.453008	29.993018
17492.585000	5235.238000	0.453683	29.992204
17492.711000	5234.995000	0.453148	29.990481
17492.857000	5234.914000	0.452900	29.991779
17492.983000	5234.874000	0.452739	29.994475
17493.119000	5234.934000	0.452622	29.994761
17493.255000	5235.298000	0.452370	29.997265
17493.391000	5235.197000	0.452936	29.998453
17493.527000	5235.096000	0.452479	29.998738
17493.673000	5235.298000	0.452511	29.999075
17493.799000	5235.400000	0.453360	29.999061
17493.955000	5235.157000	0.453571	29.998775
17494.081000	5235.015000	0.453068	29.999355
17494.217000	5235.298000	0.452586	29.999775
17494.343000	5235.420000	0.452621	29.998817
17494.469000	5235.481000	0.453229	29.998553
17494.605000	5235.157000	0.453612	30.001322
17494.741000	5235.258000	0.453458	30.002424
17494.887000	5235.460000	0.453350	30.002149
17495.013000	5235.359000	0.452621	30.000714
17495.179000	5235.440000	0.452758	30.001568
17495.315000	5235.562000	0.452797	30.002552
17495.461000	5235.683000	0.452597	30.003166
17495.597000	5235.602000	0.453148	30.002983
17495.733000	5235.764000	0.452832	30.003686
17495.869000	5235.885000	0.453607	30.003633
17496.015000	5236.067000	0.452189	30.001619
17496.141000	5235.723000	0.453395	30.000716
17496.277000	5235.784000	0.453203	29.999850
17496.423000	5235.804000	0.452650	29.999086
17496.579000	5236.067000	0.452800	29.999129
17496.715000	5235.926000	0.452317	29.994556
17496.851000	5236.067000	0.452447	29.994647
17496.987000	5236.007000	0.452782	29.994872
17497.133000	5236.027000	0.452946	29.998203
17497.259000	5235.946000	0.452892	29.996929
17497.395000	5235.906000	0.452862	29.995380
17497.531000	5236.007000	0.453194	29.989540
17497.677000	5235.986000	0.453158	29.988439
17497.813000	5236.290000	0.453369	29.988255
17497.939000	5236.189000	0.452657	29.989027
17498.075000	5235.986000	0.453069	29.987181
17498.211000	5236.330000	0.453510	29.986995
17498.337000	5235.946000	0.453303	29.988127
17498.473000	5236.351000	0.453322	29.990456
17498.609000	5236.250000	0.452825	29.994026
17498.745000	5236.533000	0.452954	29.995399
17498.881000	5236.351000	0.453133	29.997044
17499.017000	5236.351000	0.453164	29.994367
17499.163000	5236.432000	0.452734	29.994183
17499.299000	5236.391000	0.453109	29.994358
17499.425000	5236.432000	0.452975	29.996453
17499.551000	5236.553000	0.453548	29.997027
17499.687000	5236.594000	0.452585	29.996848
17499.823000	5236.533000	0.453025	29.997478
17499.959000	5236.411000	0.452830	29.998896
17500.105000	5236.169000	0.452985	30.003834
17500.241000	5236.796000	0.452901	30.004303
17500.367000	5236.897000	0.452798	30.003762
17500.503000	5236.735000	0.453119	30.003837
17500.639000	5236.634000	0.452601	30.002247
17500.775000	5236.715000	0.453502	30.002685
17500.921000	5236.978000	0.452586	30.001244
17501.057000	5236.938000	0.453588	30.000150
17501.183000	5236.978000	0.453565	29.998254
17501.309000	5237.099000	0.453348	29.996625
17501.445000	5236.857000	0.452585	29.996991
17501.581000	5236.917000	0.453030	29.997401
17501.717000	5236.776000	0.453036	29.999991
17501.853000	5236.836000	0.452886	29.999748
17501.989000	5236.735000	0.453034	29.998716
17502.125000	5237.201000	0.452871	29.999274
17502.261000	5236.877000	0.453151	30.000439
17502.397000	5236.877000	0.453108	29.998646
17502.543000	5236.634000	0.452316	29.999620
17502.669000	5237.322000	0.452559	30.001816
17502.805000	5237.403000	0.452639	30.001621
17502.941000	5237.282000	0.452029	30.003935
17503.067000	5237.059000	0.452827	30.004771
17503.203000	5237.241000	0.453112	30.004692
17503.339000	5237.261000	0.452378	30.004581
17503.465000	5237.282000	0.452162	30.004958
17503.591000	5237.363000	0.452771	29.998503
17503.737000	5237.302000	0.452790	29.997447
17503.863000	5237.423000	0.452164	29.995516
17504.009000	5237.342000	0.452665	29.990893
17504.135000	5237.282000	0.452511	29.989016
17504.261000	5237.464000	0.452987	29.988904
17504.397000	5237.504000	0.453285	29.989182
17504.523000	5237.524000	0.452377	29.989404
17504.669000	5237.646000	0.452146	29.990724
17504.795000	5237.302000	0.452426	29.990976
17504.951000	5237.443000	0.452215	29.992235
17505.077000	5237.727000	0.452487	29.992858
17505.213000	5237.504000	0.452532	29.993498
17505.339000	5237.707000	0.452733	29.993848
17505.465000	5237.605000	0.452816	29.993358
17505.601000	5237.646000	0.452401	29.994270
17505.737000	5237.524000	0.452586	29.992329
17505.883000	5237.727000	0.452904	29.992492
17506.009000	5237.565000	0.452595	29.992847
17506.145000	5237.666000	0.452440	29.992067
17506.281000	5237.727000	0.453071	29.991643
17506.427000	5237.889000	0.452112	29.992560
17506.553000	5237.686000	0.452446	29.991906
17506.689000	5237.808000	0.452474	29.993551
17506.825000	5237.808000	0.452119	29.996561
17506.981000	5237.990000	0.451897	29.997371
17507.107000	5237.848000	0.452668	29.998626
17507.233000	5238.111000	0.452052	29.999280
17507.369000	5237.929000	0.451741	29.999730
17507.495000	5238.192000	0.452494	29.999811
17507.621000	5238.051000	0.452309	29.999604
17507.747000	5238.314000	0.452604	29.998970
17507.873000	5238.293000	0.452576	30.001493
17508.009000	5238.212000	0.451936	30.004519
17508.145000	5238.334000	0.452902	30.005399
17508.291000	5238.253000	0.452778	30.003920
17508.427000	5238.152000	0.452976	30.003452
17508.553000	5238.314000	0.451818	30.003797
17508.689000	5238.233000	0.452567	30.002099
17508.825000	5238.496000	0.452470	30.000191
17508.951000	5238.314000	0.452159	29.997602
17509.087000	5238.273000	0.452549	29.996941
17509.223000	5238.131000	0.452694	29.996244
17509.359000	5238.496000	0.452477	29.997799
17509.495000	5238.516000	0.452817	30.000875
17509.631000	5238.314000	0.452082	30.001825
17509.767000	5238.374000	0.452837	30.002892
17509.923000	5238.374000	0.451756	30.003115
17510.049000	5238.455000	0.452416	30.001026
17510.195000	5238.496000	0.452761	29.998754
17510.321000	5238.475000	0.452120	29.997653
17510.457000	5238.395000	0.452332	29.994293
17510.583000	5238.577000	0.452189	29.992820
17510.729000	5238.435000	0.453135	29.993671
17510.855000	5238.374000	0.452721	29.993501
17510.981000	5238.799000	0.452845	29.992936
17511.117000	5238.718000	0.452965	29.994577
17511.253000	5239.002000	0.452448	29.992958
17511.389000	5238.799000	0.452634	29.994114
17511.525000	5238.880000	0.452528	29.994741
17511.671000	5238.658000	0.452640	29.995812
17511.817000	5238.840000	0.452532	29.997608
17511.953000	5238.840000	0.452784	29.998255
17512.079000	5238.739000	0.452462	29.999333
17512.205000	5239.123000	0.452133	30.003885
17512.341000	5238.921000	0.452249	30.003669
17512.467000	5239.002000	0.453189	30.003953
17512.603000	5239.002000	0.453058	30.007046
17512.759000	5239.163000	0.451907	30.007072
17512.895000	5239.244000	0.452017	30.009324
17513.021000	5238.981000	0.451856	30.009934
17513.167000	5239.123000	0.452382	30.010150
17513.313000	5239.325000	0.452439	30.011213
17513.449000	5239.447000	0.452855	30.012296
17513.585000	5238.981000	0.452233	30.011274
17513.721000	5239.366000	0.453193	30.007418
17513.857000	5239.427000	0.452546	30.005672
17513.993000	5239.588000	0.452478	30.006256
17514.129000	5239.447000	0.452815	29.999220
17514.265000	5239.467000	0.452332	29.996632
17514.411000	5239.447000	0.452305	29.993886
17514.547000	5239.285000	0.452578	29.991275
17514.673000	5239.305000	0.453981	29.989864
17514.819000	5239.386000	0.453482	29.988166
17514.945000	5239.629000	0.453132	29.985544
17515.071000	5239.649000	0.452964	29.986367
17515.207000	5239.831000	0.452976	29.985646
17515.343000	5239.528000	0.453438	29.985101
17515.479000	5239.690000	0.452898	29.983583
17515.615000	5239.872000	0.452219	29.985491
17515.761000	5239.791000	0.452774	29.986060
17515.917000	5239.750000	0.452863	29.989467
17516.063000	5239.912000	0.453148	29.991369
17516.199000	5239.831000	0.453507	29.996561
17516.335000	5240.155000	0.453647	29.999248
17516.481000	5239.609000	0.453410	30.000957
17516.607000	5239.973000	0.452405	30.001236
17516.743000	5239.649000	0.453497	30.000468
17516.879000	5239.973000	0.451806	30.001090
17517.005000	5239.993000	0.452754	30.000990
17517.141000	5240.094000	0.453229	30.001018
17517.277000	5239.852000	0.452871	30.001005
17517.433000	5239.993000	0.451702	30.000987
17517.559000	5240.216000	0.452561	30.002573
17517.695000	5240.013000	0.452418	30.005238
17517.821000	5240.074000	0.452541	30.007756
17517.977000	5240.216000	0.452903	30.007567
17518.103000	5240.216000	0.452075	30.006367
17518.239000	5240.115000	0.453137	30.005094
17518.365000	5240.216000	0.451792	30.004333
17518.491000	5240.074000	0.453176	30.003072
17518.617000	5240.256000	0.453339	30.000480
17518.743000	5240.357000	0.452157	30.001202
17518.869000	5239.993000	0.452167	30.001823
17519.005000	5240.438000	0.452708	30.001248
17519.141000	5240.135000	0.452610	30.003633
17519.287000	5240.378000	0.453561	30.006450
17519.423000	5240.378000	0.452808	30.008311
17519.549000	5240.337000	0.452741	30.008823
17519.685000	5240.438000	0.452571	30.008699
17519.851000	5240.418000	0.452986	30.008548
17520.007000	5240.337000	0.452829	30.007637
17520.133000	5240.540000	0.453649	30.008055
17520.269000	5240.337000	0.453028	30.005703
17520.415000	5240.580000	0.452988	30.003606
17520.571000	5240.904000	0.453087	30.002237
17520.697000	5240.499000	0.453395	30.001885
17520.833000	5240.438000	0.453114	30.001807
17520.969000	5240.661000	0.453578	30.001312
17521.105000	5240.985000	0.453664	29.998812
17521.241000	5240.681000	0.452446	29.997355
17521.377000	5240.964000	0.453957	29.998546
17521.513000	5240.762000	0.453388	29.998817
17521.669000	5240.985000	0.452965	29.998317
17521.795000	5240.843000	0.453049	29.996914
17521.931000	5240.944000	0.452992	29.995989
17522.067000	5240.944000	0.453763	29.995207
17522.193000	5240.985000	0.454043	29.995437
17522.329000	5241.126000	0.453433	29.994748
17522.455000	5240.884000	0.453432	29.993749
17522.591000	5241.167000	0.453435	29.992540
17522.727000	5240.438000	0.453094	29.992556
17522.863000	5241.066000	0.453480	29.994072
17522.999000	5240.843000	0.453653	29.994921
17523.135000	5241.308000	0.453488	29.997589
17523.271000	5240.944000	0.453953	29.997965
17523.417000	5241.288000	0.452994	30.002814
17523.563000	5241.410000	0.452796	30.004280
17523.689000	5241.187000	0.452398	30.004262
17523.815000	5241.005000	0.453242	30.005571
17523.941000	5241.430000	0.452742	30.007086
17524.077000	5241.228000	0.453072	30.005582
17524.213000	5241.126000	0.453454	30.005421
17524.349000	5241.693000	0.452940	30.004627
17524.495000	5241.248000	0.453160	30.004021
17524.631000	5241.430000	0.453115	30.003442
17524.757000	5241.329000	0.453751	30.002723
17524.913000	5241.228000	0.453671	29.999884
17525.039000	5241.531000	0.453701	29.999283
17525.175000	5241.814000	0.452917	29.998764
17525.301000	5241.673000	0.453625	29.999224
17525.427000	5241.673000	0.453266	29.998175
17525.563000	5242.077000	0.452790	30.000364
17525.699000	5241.652000	0.453388	29.998548
17525.825000	5241.673000	0.454300	29.995199
17525.971000	5241.895000	0.454041	29.993861
17526.107000	5242.219000	0.453354	29.996241
17526.243000	5241.592000	0.453531	29.993797
17526.379000	5241.936000	0.452835	29.993667
17526.525000	5241.956000	0.453663	29.990755
17526.661000	5241.693000	0.453842	29.990362
17526.787000	5242.077000	0.453531	29.992858
17526.933000	5242.118000	0.453961	29.994149
17527.059000	5241.855000	0.453819	29.994695
17527.195000	5242.219000	0.453759	29.992767
17527.331000	5242.219000	0.454054	29.994142
17527.477000	5242.037000	0.453930	29.993813
17527.603000	5242.381000	0.454137	29.994934
17527.739000	5242.199000	0.454182	29.993500
17527.875000	5242.260000	0.454194	29.995940
17528.011000	5241.996000	0.453557	29.995581
17528.167000	5242.037000	0.453782	29.994680
17528.303000	5242.239000	0.453653	29.993483
17528.439000	5241.996000	0.454026	29.992699
17528.565000	5242.057000	0.453515	29.991622
17528.701000	5242.138000	0.452953	29.990249
17528.827000	5242.199000	0.453552	29.987395
17528.973000	5242.401000	0.453192	29.987420
17529.099000	5242.482000	0.453559	29.986925
17529.235000	5242.502000	0.453081	29.987211
17529.361000	5242.482000	0.453818	29.986163
17529.507000	5242.563000	0.453758	29.987371
17529.663000	5242.421000	0.453156	29.988310
17529.789000	5242.341000	0.454045	29.989315
17529.935000	5242.563000	0.453619	29.989982
17530.071000	5242.523000	0.453205	29.991036
17530.207000	5242.745000	0.453046	29.991506
17530.343000	5242.725000	0.453511	29.993969
17530.479000	5242.583000	0.452987	29.995779
17530.625000	5242.685000	0.452616	29.997426
17530.751000	5242.725000	0.453288	29.997841
17530.887000	5242.806000	0.453667	29.997705
17531.023000	5242.664000	0.453256	29.996335
17531.169000	5242.644000	0.453975	29.997233
17531.295000	5242.988000	0.453027	29.997336
17531.421000	5242.988000	0.453014	29.994877
17531.567000	5242.765000	0.453771	29.994753
17531.693000	5242.846000	0.452851	29.994505
17531.829000	5242.846000	0.453448	29.997017
17531.965000	5242.826000	0.453075	30.000965
17532.101000	5243.029000	0.452866	30.003158
17532.237000	5242.907000	0.453778	30.002972
17532.373000	5243.109000	0.452981	30.004265
17532.509000	5242.887000	0.453057	30.003296
17532.665000	5242.867000	0.451966	30.005200
17532.791000	5242.664000	0.452303	30.005343
17532.927000	5243.271000	0.452336	30.001521
17533.063000	5243.190000	0.452761	29.999926
17533.219000	5243.251000	0.453195	29.998847
17533.355000	5242.927000	0.453304	29.998088
17533.491000	5243.211000	0.453059	29.998070
17533.627000	5243.211000	0.452826	29.998394
17533.773000	5243.069000	0.452842	29.997489
17533.909000	5243.190000	0.453088	29.998337
17534.045000	5243.494000	0.452744	29.997474
17534.181000	5243.271000	0.452403	29.996402
17534.317000	5243.413000	0.453748	29.996047
17534.443000	5243.029000	0.453334	29.993825
17534.579000	5243.109000	0.453425	29.991856
17534.715000	5243.332000	0.453626	29.992137
17534.851000	5243.555000	0.453415	29.990281
17534.987000	5243.352000	0.453204	29.991574
17535.113000	5243.575000	0.452657	29.995774
17535.249000	5243.555000	0.452643	29.997819
17535.385000	5243.373000	0.452575	30.000660
17535.521000	5243.433000	0.452708	30.005945
17535.677000	5243.777000	0.452648	30.007218
17535.843000	5243.494000	0.453194	30.007393
17535.969000	5243.777000	0.452694	30.005907
17536.105000	5243.595000	0.452554	30.003308
17536.241000	5243.676000	0.453308	30.004448
17536.377000	5243.636000	0.453127	30.005024
17536.513000	5243.818000	0.453047	30.002087
17536.659000	5244.141000	0.452990	30.001046
17536.785000	5243.656000	0.453361	30.000326
17536.921000	5243.939000	0.453096	30.000331
17537.047000	5244.061000	0.452790	29.999481
17537.183000	5243.797000	0.453878	29.999847
17537.319000	5243.696000	0.453604	29.997215
17537.455000	5244.081000	0.453107	29.997452
17537.591000	5243.899000	0.453286	29.997899
17537.727000	5244.303000	0.453552	29.998822
17537.873000	5243.919000	0.453121	29.998616
17538.009000	5244.303000	0.453345	29.997788
17538.165000	5244.344000	0.453520	29.997552
17538.291000	5244.425000	0.453595	29.996624
17538.437000	5244.384000	0.453652	29.994704
17538.573000	5244.222000	0.453560	29.995727
17538.709000	5244.344000	0.453205	29.994631
17538.845000	5244.283000	0.453263	29.996685
17538.991000	5244.425000	0.453782	29.999328
17539.127000	5244.303000	0.453291	30.001455
17539.253000	5244.283000	0.453693	30.003205
17539.409000	5244.587000	0.452868	30.008019
17539.555000	5244.526000	0.452937	30.007330
17539.681000	5244.627000	0.453917	30.007387
17539.807000	5244.668000	0.453294	30.010325
17539.943000	5244.607000	0.453447	30.008067
17540.069000	5244.526000	0.453394	30.007784
17540.205000	5244.506000	0.453225	30.006669
17540.341000	5244.627000	0.452414	30.007607
17540.497000	5244.809000	0.453240	30.008821
17540.653000	5244.627000	0.453049	30.007824
17540.789000	5244.465000	0.452973	30.006853
17540.915000	5244.587000	0.452633	30.007829
17541.061000	5244.647000	0.453116	30.007200
17541.187000	5244.627000	0.452914	30.007858
17541.323000	5244.951000	0.453034	30.006453
17541.459000	5244.546000	0.453441	30.003830
17541.595000	5245.072000	0.452887	30.003087
17541.731000	5244.830000	0.453383	30.000600
17541.867000	5244.850000	0.452975	29.999135
17542.003000	5245.072000	0.453679	29.996776
17542.159000	5244.931000	0.453164	29.995958
17542.285000	5245.174000	0.453640	29.994617
17542.411000	5245.254000	0.453683	29.994326
17542.557000	5245.052000	0.453141	29.994017
17542.683000	5244.769000	0.453048	29.993963
17542.819000	5245.052000	0.452897	29.997041
17542.945000	5245.214000	0.453230	29.999415
17543.091000	5245.356000	0.453746	30.001166
17543.217000	5245.052000	0.452822	30.003161
17543.353000	5245.194000	0.452726	30.004242
17543.489000	5245.133000	0.453583	30.004841
17543.625000	5245.012000	0.453537	30.007323
17543.761000	5245.376000	0.454065	30.007298
17543.907000	5245.093000	0.453383	30.004302
17544.033000	5245.315000	0.453467	30.003814
17544.169000	5245.416000	0.453962	30.001471
17544.305000	5245.234000	0.453431	30.000550
17544.441000	5245.315000	0.453537	29.999898
17544.587000	5245.396000	0.453510	29.999358
17544.713000	5245.174000	0.453280	29.999518
17544.849000	5245.315000	0.452763	29.999976
17544.975000	5245.335000	0.452814	29.998264
17545.111000	5245.538000	0.453409	29.997819
17545.247000	5245.437000	0.453291	29.998078
17545.383000	5245.781000	0.453465	29.996916
17545.529000	5245.679000	0.453333	29.998018
17545.665000	5245.821000	0.454170	29.995663
17545.791000	5245.902000	0.453590	29.993408
17545.937000	5245.821000	0.453283	29.994711
17546.093000	5245.922000	0.453832	29.993686
17546.219000	5245.882000	0.454071	29.994137
17546.345000	5245.902000	0.453855	29.994587
17546.471000	5245.862000	0.453633	29.996458
17546.617000	5246.125000	0.454292	30.000701
17546.743000	5245.942000	0.453840	30.004717
17546.879000	5246.064000	0.452849	30.007275
17547.005000	5246.206000	0.452529	30.013356
17547.151000	5246.064000	0.453084	30.013907
17547.287000	5245.942000	0.453063	30.014982
17547.413000	5246.226000	0.453367	30.015878
17547.559000	5246.448000	0.453768	30.016529
17547.695000	5245.983000	0.453334	30.016445
17547.821000	5246.327000	0.452849	30.013977
17547.947000	5246.509000	0.453259	30.012114
17548.083000	5246.327000	0.453085	30.012250
17548.219000	5246.286000	0.452400	30.013444
17548.345000	5246.367000	0.453277	30.011812
17548.491000	5246.165000	0.453475	30.010175
17548.627000	5246.206000	0.452739	30.004944
17548.763000	5246.367000	0.452983	30.001890
17548.909000	5246.165000	0.453125	29.998264
17549.055000	5246.327000	0.453520	29.996363
17549.181000	5246.570000	0.453212	29.993612
17549.317000	5246.448000	0.453124	29.992319
17549.453000	5246.550000	0.453592	29.992594
17549.579000	5246.630000	0.452910	29.992861
17549.715000	5246.630000	0.452805	29.992535
17549.851000	5246.509000	0.452708	29.993805
17549.987000	5246.489000	0.452951	29.994047
17550.123000	5246.732000	0.453387	29.993023
17550.249000	5246.651000	0.453213	29.993277
17550.405000	5246.813000	0.453189	29.992566
17550.551000	5246.691000	0.452872	29.993383
17550.677000	5246.550000	0.452908	29.994486
17550.803000	5246.469000	0.452993	29.995027
17550.929000	5246.833000	0.453483	29.993989
17551.065000	5246.792000	0.453636	29.993861
17551.201000	5246.691000	0.453780	29.992131
17551.337000	5246.833000	0.452645	29.994253
17551.473000	5246.894000	0.452710	29.994708
17551.609000	5246.894000	0.453099	29.995000
17551.735000	5246.914000	0.453154	29.991904
17551.861000	5246.732000	0.453414	29.991064
17551.987000	5247.035000	0.452799	29.991629
17552.113000	5246.691000	0.452776	29.989761
17552.249000	5246.995000	0.453613	29.990468
17552.395000	5247.157000	0.453703	29.987692
17552.521000	5247.136000	0.453785	29.984387
17552.647000	5246.894000	0.452897	29.984527
17552.793000	5247.238000	0.453438	29.987105
17552.919000	5247.116000	0.452757	29.987256
17553.055000	5247.238000	0.452996	29.988770
17553.191000	5247.278000	0.453800	29.990221
17553.337000	5246.833000	0.453465	29.991033
17553.473000	5247.339000	0.453375	29.992839
17553.599000	5247.076000	0.453648	29.993430
17553.735000	5247.602000	0.452658	29.993787
17553.861000	5247.035000	0.453173	29.994475
17553.997000	5247.460000	0.452368	29.995075
17554.153000	5247.480000	0.452904	29.995626
17554.279000	5247.663000	0.452449	29.996690
17554.405000	5247.602000	0.452542	29.997759
17554.541000	5247.177000	0.452735	29.997466
17554.677000	5247.258000	0.452339	29.999529
17554.813000	5247.440000	0.453227	29.997430
17554.949000	5247.521000	0.453303	29.996340
17555.075000	5247.561000	0.453440	29.997118
17555.211000	5247.723000	0.453201	29.994690
17555.347000	5247.743000	0.453321	29.993244
17555.483000	5247.582000	0.453248	29.992049
17555.619000	5247.602000	0.453235	29.989666
17555.765000	5247.642000	0.452610	29.988706
17555.901000	5248.067000	0.453447	29.988381
17556.027000	5247.521000	0.453640	29.987146
17556.163000	5247.723000	0.453570	29.987913
17556.309000	5247.723000	0.453884	29.988355
17556.435000	5247.642000	0.452579	29.990546
17556.571000	5247.582000	0.453504	29.990599
17556.707000	5247.865000	0.453319	29.991476
17556.833000	5248.007000	0.452742	29.994052
17556.959000	5248.148000	0.452589	29.994157
17557.095000	5247.845000	0.453516	29.994054
17557.241000	5248.108000	0.453140	29.992854
17557.377000	5247.683000	0.452978	29.992372
17557.513000	5247.784000	0.453492	29.990021
17557.649000	5247.966000	0.453895	29.988633
17557.805000	5247.966000	0.453866	29.989199
17557.931000	5248.351000	0.453100	29.986765
17558.067000	5248.108000	0.453254	29.987704
17558.193000	5248.007000	0.453335	29.988507
17558.329000	5248.189000	0.452474	29.988217
17558.465000	5247.663000	0.453094	29.989580
17558.601000	5248.168000	0.452590	29.991446
17558.737000	5248.128000	0.452457	29.993639
17558.863000	5248.735000	0.453667	29.993632
17558.999000	5248.472000	0.453166	29.995224
17559.145000	5248.715000	0.453305	29.996956
17559.301000	5248.492000	0.452927	29.998956
17559.427000	5248.391000	0.452962	30.002224
17559.563000	5248.310000	0.453281	30.002356
17559.689000	5248.614000	0.453285	30.003092
17559.835000	5248.067000	0.453426	30.004627
17559.961000	5248.492000	0.453471	30.005239
17560.097000	5248.533000	0.453717	30.004174
17560.223000	5248.715000	0.452878	30.000450
17560.359000	5248.614000	0.454090	29.998129
17560.495000	5248.775000	0.453452	29.995729
17560.651000	5248.715000	0.452836	29.993188
17560.777000	5248.755000	0.453932	29.994116
17560.903000	5248.816000	0.453508	29.991364
17561.039000	5248.492000	0.453718	29.992176
17561.165000	5248.998000	0.453754	29.991185
17561.291000	5248.917000	0.453481	29.992605
17561.417000	5248.897000	0.454239	29.993484
17561.543000	5248.796000	0.453419	29.993956
17561.679000	5248.796000	0.452990	29.995735
17561.805000	5248.654000	0.453624	29.994069
17561.941000	5249.018000	0.453237	29.993528
17562.077000	5248.998000	0.453285	29.991933
17562.213000	5249.079000	0.453639	29.990126
17562.349000	5249.079000	0.453527	29.990069
17562.485000	5249.099000	0.453767	29.989394
17562.621000	5249.079000	0.453564	29.988109
17562.757000	5248.917000	0.453725	29.987596
17562.903000	5248.796000	0.453764	29.987626
17563.029000	5249.099000	0.453622	29.988287
17563.165000	5249.059000	0.453680	29.989354
17563.291000	5249.342000	0.452728	29.990906
17563.427000	5249.585000	0.452956	29.992965
17563.573000	5249.484000	0.452584	29.994746
17563.709000	5249.383000	0.453162	29.993109
17563.835000	5249.585000	0.453415	29.994793
17563.971000	5249.403000	0.453294	29.998325
17564.107000	5249.463000	0.453000	29.998885
17564.243000	5249.281000	0.453924	29.997895
17564.399000	5249.463000	0.453314	29.998192
17564.525000	5249.646000	0.453785	29.996197
17564.681000	5249.322000	0.452986	29.997527
17564.807000	5249.585000	0.453462	29.998335
17564.933000	5249.423000	0.453482	29.999308
17565.059000	5249.727000	0.453855	29.998519
17565.195000	5249.524000	0.454075	30.000851
17565.321000	5249.706000	0.453823	30.000133
17565.457000	5249.362000	0.453158	30.001408
17565.613000	5249.706000	0.452950	30.003465
17565.749000	5249.524000	0.452911	30.003498
17565.895000	5249.524000	0.453714	30.001953
