Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11696.480000	8914.415000	0.607112	19.970344
11696.490000	8914.162000	0.607123	19.962278
11696.500000	8914.640000	0.607927	19.967652
11696.510000	8915.000000	0.608242	19.962051
11696.520000	8915.083000	0.607183	19.974327
11696.530000	8915.111000	0.606757	19.962303
11696.540000	8915.010000	0.605816	19.966500
11696.550000	8914.938000	0.605594	19.967429
11696.560000	8915.140000	0.606163	19.970126
11696.570000	8915.457000	0.606823	19.960638
11696.580000	8915.401000	0.606030	19.972009
11696.590000	8915.471000	0.606431	19.963520
11696.600000	8915.346000	0.606654	19.966928
11696.610000	8915.900000	0.607817	19.969065
11696.620000	8916.045000	0.607784	19.966053
11696.630000	8915.923000	0.607077	19.963726
11696.640000	8916.175000	0.606231	19.971957
11696.650000	8916.001000	0.606732	19.961984
11696.660000	8916.225000	0.606747	19.967139
11696.670000	8916.132000	0.606361	19.971794
11696.680000	8916.277000	0.607511	19.960437
11696.690000	8916.461000	0.608147	19.969549
11696.700000	8916.759000	0.608364	19.973403
11696.710000	8916.853000	0.608259	19.963197
11696.720000	8916.735000	0.607634	19.967459
11696.730000	8916.927000	0.607977	19.963922
11696.740000	8916.981000	0.607922	19.968721
11696.750000	8917.239000	0.608139	19.965316
11696.760000	8917.259000	0.607681	19.965459
11696.770000	8917.311000	0.607372	19.966360
11696.780000	8917.119000	0.607450	19.971767
11696.790000	8917.764000	0.608980	19.963960
11696.800000	8917.782000	0.608269	19.967156
11696.810000	8917.581000	0.607409	19.968269
11696.820000	8917.667000	0.608024	19.964287
11696.830000	8918.137000	0.608345	19.969750
11696.840000	8917.855000	0.608016	19.966966
11696.850000	8917.847000	0.608728	19.961789
11696.860000	8918.458000	0.609449	19.973519
11696.870000	8918.364000	0.609062	19.962215
11696.880000	8918.489000	0.608584	19.966198
11696.890000	8918.515000	0.608388	19.969888
11696.900000	8918.517000	0.608343	19.969911
11696.910000	8918.875000	0.608771	19.962225
11696.920000	8918.603000	0.607989	19.970674
11696.930000	8919.128000	0.608557	19.968143
11696.940000	8919.238000	0.608193	19.967521
11696.950000	8919.102000	0.607566	19.967091
11696.960000	8919.112000	0.607493	19.967339
11696.970000	8919.103000	0.607706	19.960783
11696.980000	8919.385000	0.608637	19.969662
11696.990000	8919.388000	0.608882	19.967710
11697.000000	8919.833000	0.609369	19.962424
11697.010000	8919.800000	0.608837	19.972329
11697.020000	8920.300000	0.608470	19.960736
11697.030000	8920.032000	0.606811	19.969249
11697.040000	8919.722000	0.606356	19.966668
11697.050000	8919.999000	0.607084	19.963081
11697.060000	8920.268000	0.607514	19.968106
11697.070000	8920.397000	0.607401	19.973830
11697.080000	8920.432000	0.607951	19.959740
11697.090000	8920.533000	0.607250	19.965929
11697.100000	8920.654000	0.607133	19.972528
11697.110000	8920.683000	0.607352	19.961875
11697.120000	8920.865000	0.607233	19.964905
11697.130000	8920.892000	0.607351	19.969551
11697.140000	8920.875000	0.607471	19.968296
11697.150000	8921.090000	0.608069	19.963495
11697.160000	8921.155000	0.608354	19.971770
11697.170000	8921.542000	0.608773	19.960984
11697.180000	8921.398000	0.607946	19.968050
11697.190000	8921.449000	0.607719	19.968619
11697.200000	8921.467000	0.608005	19.968023
11697.210000	8921.876000	0.608501	19.967399
11697.220000	8921.943000	0.608627	19.965152
11697.230000	8921.767000	0.607904	19.962911
11697.240000	8922.076000	0.608045	19.971411
11697.250000	8922.150000	0.607975	19.968268
11697.260000	8922.284000	0.607765	19.963135
11697.270000	8922.594000	0.607522	19.967364
11697.280000	8922.411000	0.606690	19.968978
11697.290000	8922.522000	0.606782	19.961677
11697.300000	8922.528000	0.606614	19.969000
11697.310000	8922.643000	0.607608	19.964328
11697.320000	8922.926000	0.607761	19.966020
11697.330000	8922.926000	0.607137	19.973536
11697.340000	8923.281000	0.607182	19.963395
11697.350000	8923.157000	0.606345	19.964542
11697.360000	8923.230000	0.606026	19.965539
11697.370000	8923.161000	0.605886	19.970937
11697.380000	8923.352000	0.606340	19.965935
11697.390000	8923.648000	0.607152	19.963888
11697.400000	8923.558000	0.607216	19.969886
11697.410000	8923.886000	0.607209	19.964597
11697.420000	8924.050000	0.606725	19.972475
11697.430000	8923.843000	0.606099	19.959014
11697.440000	8923.571000	0.605974	19.968901
11697.450000	8924.075000	0.607764	19.961477
11697.460000	8924.413000	0.608432	19.970190
11697.470000	8924.584000	0.607812	19.968276
11697.480000	8924.359000	0.606887	19.968030
11697.490000	8924.507000	0.607031	19.962198
11697.500000	8924.334000	0.607147	19.970728
11697.510000	8924.868000	0.608510	19.960585
11697.520000	8924.599000	0.607987	19.969969
11697.530000	8925.142000	0.608397	19.968174
11697.540000	8925.197000	0.608116	19.965504
11697.550000	8925.084000	0.607405	19.968999
11697.560000	8925.123000	0.607506	19.968968
11697.570000	8925.362000	0.608163	19.960633
11697.580000	8925.592000	0.607595	19.968992
11697.590000	8925.490000	0.607039	19.970834
11697.600000	8925.811000	0.607361	19.962942
11697.610000	8925.242000	0.606663	19.961721
11697.620000	8925.846000	0.607945	19.973970
11697.630000	8926.007000	0.608906	19.964031
11697.640000	8925.971000	0.608372	19.965149
11697.650000	8926.353000	0.608150	19.968591
11697.660000	8926.219000	0.608138	19.965390
11697.670000	8926.417000	0.607812	19.966305
11697.680000	8926.326000	0.607235	19.968288
11697.690000	8926.391000	0.607616	19.963853
11697.700000	8926.516000	0.608107	19.968152
11697.710000	8926.869000	0.608769	19.966663
11697.720000	8926.556000	0.608774	19.967242
11697.730000	8927.033000	0.609104	19.965009
11697.740000	8927.389000	0.609140	19.970905
11697.750000	8927.255000	0.608027	19.963780
11697.760000	8927.352000	0.607029	19.967650
11697.770000	8927.401000	0.606540	19.968848
11697.780000	8927.419000	0.606129	19.965057
11697.790000	8927.324000	0.606390	19.960083
11697.800000	8927.234000	0.606492	19.971706
11697.810000	8927.438000	0.608342	19.971306
11697.820000	8928.066000	0.609729	19.967422
11697.830000	8928.071000	0.609237	19.963261
11697.840000	8928.278000	0.608388	19.967393
11697.850000	8928.337000	0.607972	19.964428
11697.860000	8928.439000	0.606661	19.967004
11697.870000	8928.093000	0.605955	19.965646
11697.880000	8928.181000	0.606490	19.969420
11697.890000	8928.250000	0.607745	19.962135
11697.900000	8928.610000	0.608667	19.973700
11697.910000	8928.916000	0.609276	19.961982
11697.920000	8928.936000	0.608531	19.970230
11697.930000	8928.933000	0.608086	19.962249
11697.940000	8928.963000	0.607414	19.969340
11697.950000	8928.983000	0.607841	19.966293
11697.960000	8929.179000	0.608635	19.969619
11697.970000	8929.332000	0.609089	19.964284
11697.980000	8929.625000	0.609031	19.967640
11697.990000	8929.906000	0.608459	19.968391
11698.000000	8929.659000	0.606971	19.965926
11698.010000	8929.691000	0.606612	19.963020
11698.020000	8929.462000	0.606242	19.970429
11698.030000	8929.834000	0.607584	19.965459
11698.040000	8930.134000	0.608244	19.966050
11698.050000	8930.235000	0.607836	19.967501
11698.060000	8930.249000	0.607478	19.970184
11698.070000	8930.124000	0.607421	19.966979
11698.080000	8930.461000	0.607867	19.964878
11698.090000	8930.413000	0.608204	19.966105
11698.100000	8930.954000	0.608180	19.968897
11698.110000	8930.756000	0.607807	19.964572
11698.120000	8930.791000	0.607015	19.968977
11698.130000	8930.772000	0.607185	19.961567
11698.140000	8930.827000	0.607821	19.970278
11698.150000	8931.048000	0.608844	19.965346
11698.160000	8931.242000	0.609074	19.972283
11698.170000	8931.515000	0.609011	19.964738
11698.180000	8931.244000	0.608591	19.963656
11698.190000	8931.643000	0.608810	19.969000
11698.200000	8932.050000	0.608568	19.970105
11698.210000	8931.519000	0.607598	19.963504
11698.220000	8931.907000	0.607494	19.966275
11698.230000	8931.853000	0.607063	19.964993
11698.240000	8931.971000	0.607193	19.964402
11698.250000	8932.429000	0.607037	19.970795
11698.260000	8932.079000	0.606758	19.966554
11698.270000	8932.227000	0.606831	19.967131
11698.280000	8932.158000	0.607646	19.964836
11698.290000	8932.619000	0.608610	19.966560
11698.300000	8932.685000	0.608311	19.970805
11698.310000	8932.686000	0.608184	19.965303
11698.320000	8932.985000	0.608299	19.964628
11698.330000	8933.214000	0.607687	19.964665
11698.340000	8932.891000	0.606524	19.973023
11698.350000	8933.109000	0.607102	19.959778
11698.360000	8933.227000	0.606890	19.969476
11698.370000	8933.285000	0.606757	19.966673
11698.380000	8933.331000	0.607033	19.965208
11698.390000	8933.527000	0.607513	19.968736
11698.400000	8933.402000	0.607902	19.966266
11698.410000	8933.758000	0.608759	19.963097
11698.420000	8933.750000	0.608722	19.971796
11698.430000	8934.174000	0.608870	19.967413
11698.440000	8933.962000	0.608219	19.962942
11698.450000	8934.014000	0.607942	19.969386
11698.460000	8934.187000	0.608813	19.963854
11698.470000	8934.294000	0.608568	19.967768
11698.480000	8934.591000	0.608835	19.964679
11698.490000	8934.457000	0.608156	19.969085
11698.500000	8934.934000	0.608436	19.964063
11698.510000	8934.455000	0.607437	19.967914
11698.520000	8934.764000	0.607799	19.967516
11698.530000	8934.937000	0.608644	19.963763
11698.540000	8934.972000	0.608446	19.970824
11698.550000	8935.121000	0.608732	19.962691
11698.560000	8935.247000	0.608547	19.970859
11698.570000	8935.509000	0.608876	19.965193
11698.580000	8935.593000	0.607815	19.966043
11698.590000	8935.575000	0.607067	19.967575
11698.600000	8935.708000	0.606999	19.962895
11698.610000	8935.329000	0.606398	19.967811
11698.620000	8935.834000	0.607649	19.966537
11698.630000	8936.026000	0.608089	19.966248
11698.640000	8936.240000	0.607596	19.965100
11698.650000	8936.250000	0.606556	19.968740
11698.660000	8936.345000	0.606057	19.965772
11698.670000	8936.123000	0.606108	19.966386
11698.680000	8936.109000	0.606241	19.968760
11698.690000	8936.772000	0.607666	19.964915
11698.700000	8936.665000	0.607170	19.967852
11698.710000	8936.572000	0.607315	19.963627
11698.720000	8936.813000	0.607335	19.970314
11698.730000	8936.865000	0.607736	19.966968
11698.740000	8936.997000	0.608328	19.965745
11698.750000	8937.312000	0.608145	19.969736
11698.760000	8936.983000	0.607592	19.966431
11698.770000	8937.288000	0.608204	19.966257
11698.780000	8937.417000	0.608372	19.970217
11698.790000	8937.659000	0.608807	19.962496
11698.800000	8937.719000	0.608296	19.968954
11698.810000	8937.369000	0.607827	19.967348
11698.820000	8937.682000	0.608796	19.967183
11698.830000	8938.168000	0.609811	19.968794
11698.840000	8938.276000	0.609369	19.959612
11698.850000	8938.349000	0.607896	19.971417
11698.860000	8938.085000	0.607203	19.966958
11698.870000	8938.466000	0.607343	19.965220
11698.880000	8938.292000	0.606687	19.971024
11698.890000	8938.418000	0.606920	19.964187
11698.900000	8938.477000	0.607554	19.963051
11698.910000	8938.786000	0.608219	19.968863
11698.920000	8939.118000	0.608112	19.969667
11698.930000	8939.260000	0.607163	19.962071
11698.940000	8938.771000	0.606277	19.964261
11698.950000	8938.813000	0.606527	19.966409
11698.960000	8939.284000	0.607696	19.969184
11698.970000	8939.597000	0.607916	19.967696
11698.980000	8939.645000	0.606836	19.964401
11698.990000	8939.310000	0.606147	19.967298
11699.000000	8939.211000	0.606552	19.965981
11699.010000	8939.647000	0.608344	19.967597
11699.020000	8939.888000	0.608789	19.968725
11699.030000	8940.315000	0.608422	19.967634
11699.040000	8939.971000	0.607683	19.962825
11699.050000	8940.100000	0.607178	19.969980
11699.060000	8940.313000	0.607081	19.965813
11699.070000	8940.350000	0.607273	19.963733
11699.080000	8940.455000	0.606733	19.970731
11699.090000	8940.332000	0.606834	19.964640
11699.100000	8940.607000	0.607527	19.967930
11699.110000	8940.587000	0.608073	19.965567
11699.120000	8940.857000	0.608334	19.968427
11699.130000	8940.991000	0.608336	19.968437
11699.140000	8941.112000	0.607872	19.968306
11699.150000	8941.062000	0.607560	19.963014
11699.160000	8941.195000	0.607336	19.967702
11699.170000	8941.337000	0.607883	19.966138
11699.180000	8941.352000	0.608114	19.966385
11699.190000	8941.627000	0.608429	19.970844
11699.200000	8941.480000	0.608165	19.962164
11699.210000	8941.675000	0.608413	19.966697
11699.220000	8941.678000	0.608898	19.967910
11699.230000	8942.013000	0.609532	19.968005
11699.240000	8942.204000	0.609161	19.971264
11699.250000	8942.094000	0.608503	19.961128
11699.260000	8942.337000	0.608063	19.967162
11699.270000	8941.957000	0.607451	19.969591
11699.280000	8942.378000	0.608702	19.962686
11699.290000	8942.520000	0.609030	19.967058
11699.300000	8942.813000	0.609155	19.971924
11699.310000	8943.086000	0.608633	19.964135
11699.320000	8942.795000	0.607489	19.965756
11699.330000	8942.811000	0.607005	19.967754
11699.340000	8942.976000	0.607443	19.964532
11699.350000	8942.834000	0.607471	19.972238
11699.360000	8943.196000	0.609084	19.963992
11699.370000	8943.523000	0.609514	19.962989
11699.380000	8943.495000	0.608642	19.970139
11699.390000	8943.807000	0.608261	19.966658
11699.400000	8943.876000	0.607080	19.968057
11699.410000	8943.504000	0.606271	19.966160
11699.420000	8944.003000	0.606506	19.964883
11699.430000	8943.707000	0.606227	19.963749
11699.440000	8943.929000	0.606797	19.968043
11699.450000	8944.101000	0.607326	19.966504
11699.460000	8944.229000	0.607289	19.971010
11699.470000	8944.304000	0.608175	19.958223
11699.480000	8944.532000	0.607392	19.975568
11699.490000	8944.412000	0.607592	19.962662
11699.500000	8944.594000	0.607844	19.966142
11699.510000	8944.821000	0.608139	19.970838
11699.520000	8944.937000	0.608206	19.966928
11699.530000	8944.632000	0.607760	19.963569
11699.540000	8945.058000	0.608401	19.964079
11699.550000	8945.727000	0.608475	19.966670
11699.560000	8945.431000	0.606532	19.971818
11699.570000	8945.272000	0.605810	19.963787
11699.580000	8945.234000	0.605849	19.965581
11699.590000	8944.981000	0.606304	19.964325
11699.600000	8945.675000	0.608280	19.972518
11699.610000	8945.851000	0.608962	19.959750
11699.620000	8946.020000	0.607943	19.972128
11699.630000	8945.969000	0.607467	19.965793
11699.640000	8946.007000	0.607204	19.963209
11699.650000	8946.079000	0.606989	19.969006
11699.660000	8946.139000	0.607173	19.970643
11699.670000	8946.251000	0.608008	19.960743
11699.680000	8946.636000	0.607777	19.971076
11699.690000	8946.266000	0.607643	19.962339
11699.700000	8946.625000	0.608119	19.970634
11699.710000	8946.623000	0.608111	19.972547
11699.720000	8946.962000	0.608889	19.961003
11699.730000	8946.739000	0.608433	19.963954
11699.740000	8947.087000	0.608847	19.971211
11699.750000	8947.429000	0.609174	19.964124
11699.760000	8947.232000	0.607892	19.969914
11699.770000	8947.303000	0.607641	19.964533
11699.780000	8947.581000	0.607421	19.964540
11699.790000	8947.232000	0.606835	19.968987
11699.800000	8947.235000	0.607712	19.969812
11699.810000	8947.880000	0.609690	19.965511
11699.820000	8948.447000	0.609408	19.967602
11699.830000	8947.849000	0.607430	19.963570
11699.840000	8948.248000	0.607075	19.969114
11699.850000	8947.774000	0.606523	19.967205
11699.860000	8947.761000	0.607019	19.968480
11699.870000	8948.732000	0.609059	19.963677
11699.880000	8948.466000	0.608234	19.968070
11699.890000	8948.569000	0.607727	19.966361
11699.900000	8948.775000	0.607385	19.966141
11699.910000	8948.790000	0.606778	19.966780
11699.920000	8948.780000	0.606282	19.970966
11699.930000	8948.922000	0.606666	19.961045
11699.940000	8948.919000	0.606799	19.967009
11699.950000	8948.981000	0.607360	19.962770
11699.960000	8949.333000	0.607699	19.971712
11699.970000	8949.340000	0.607839	19.967952
11699.980000	8949.186000	0.607602	19.962701
11699.990000	8949.553000	0.608332	19.969551
11700.000000	8949.667000	0.608249	19.969536
11700.010000	8950.024000	0.608482	19.962623
11700.020000	8949.789000	0.607487	19.967419
11700.030000	8950.086000	0.607209	19.965651
11700.040000	8950.010000	0.606779	19.967927
11700.050000	8949.996000	0.606685	19.967290
11700.060000	8949.939000	0.607265	19.969665
11700.070000	8950.270000	0.608563	19.961827
11700.080000	8950.614000	0.608847	19.969897
11700.090000	8950.490000	0.608379	19.967002
11700.100000	8950.422000	0.608497	19.962511
11700.110000	8950.427000	0.609196	19.971204
11700.120000	8950.917000	0.610585	19.967181
11700.130000	8951.244000	0.610490	19.965709
11700.140000	8951.204000	0.608884	19.971600
11700.150000	8951.069000	0.608445	19.961169
11700.160000	8951.199000	0.608127	19.969239
11700.170000	8951.275000	0.608189	19.960680
11700.180000	8951.220000	0.608225	19.971802
11700.190000	8951.664000	0.608900	19.968968
11700.200000	8951.446000	0.608914	19.963361
11700.210000	8951.867000	0.609051	19.967097
11700.220000	8951.947000	0.608573	19.969440
11700.230000	8951.844000	0.607964	19.963867
11700.240000	8951.760000	0.608178	19.968748
11700.250000	8952.122000	0.609104	19.966816
11700.260000	8952.545000	0.609412	19.965022
11700.270000	8952.334000	0.608276	19.966361
11700.280000	8952.373000	0.607838	19.967438
11700.290000	8952.632000	0.607983	19.965378
11700.300000	8952.597000	0.607799	19.965862
11700.310000	8952.618000	0.607776	19.962923
11700.320000	8952.860000	0.608090	19.973643
11700.330000	8952.819000	0.607988	19.965763
11700.340000	8953.081000	0.608249	19.964901
11700.350000	8953.042000	0.608400	19.966904
11700.360000	8953.385000	0.608599	19.966933
11700.370000	8953.157000	0.608173	19.967936
11700.380000	8953.726000	0.608484	19.966362
11700.390000	8953.282000	0.607828	19.964905
11700.400000	8953.645000	0.608035	19.967826
11700.410000	8953.656000	0.608299	19.967814
11700.420000	8953.785000	0.608701	19.963477
11700.430000	8954.153000	0.608669	19.967017
11700.440000	8953.962000	0.607868	19.965845
11700.450000	8954.221000	0.608022	19.964535
11700.460000	8954.362000	0.607657	19.972062
11700.470000	8954.351000	0.607197	19.966195
11700.480000	8954.271000	0.606972	19.965575
11700.490000	8954.665000	0.607471	19.965382
11700.500000	8954.599000	0.607352	19.963745
11700.510000	8954.718000	0.607135	19.966904
11700.520000	8954.886000	0.606966	19.970971
11700.530000	8954.857000	0.607117	19.962281
11700.540000	8954.987000	0.607050	19.971316
11700.550000	8955.260000	0.607394	19.964024
11700.560000	8955.201000	0.607162	19.964501
11700.570000	8955.329000	0.606878	19.971208
11700.580000	8955.387000	0.607333	19.960012
11700.590000	8955.590000	0.607117	19.967016
11700.600000	8955.610000	0.606873	19.966327
11700.610000	8955.607000	0.607213	19.970037
11700.620000	8955.917000	0.607693	19.965333
11700.630000	8955.919000	0.607681	19.968555
11700.640000	8956.174000	0.607369	19.967472
11700.650000	8956.141000	0.607384	19.963697
11700.660000	8956.033000	0.606746	19.970947
11700.670000	8956.331000	0.607695	19.963878
11700.680000	8956.578000	0.607796	19.970121
11700.690000	8956.625000	0.607850	19.960818
11700.700000	8956.584000	0.606924	19.969930
11700.710000	8956.845000	0.607235	19.963491
11700.720000	8956.603000	0.606455	19.971167
11700.730000	8957.041000	0.607024	19.960213
11700.740000	8956.834000	0.606736	19.972881
11700.750000	8957.080000	0.607909	19.965221
11700.760000	8957.283000	0.607940	19.965483
11700.770000	8957.452000	0.607852	19.966058
11700.780000	8957.487000	0.607431	19.964302
11700.790000	8957.508000	0.607398	19.968643
11700.800000	8957.579000	0.607423	19.964932
11700.810000	8957.732000	0.607614	19.967416
11700.820000	8957.793000	0.607534	19.965156
11700.830000	8957.944000	0.607518	19.970662
11700.840000	8957.973000	0.608130	19.961755
11700.850000	8958.150000	0.607893	19.968152
11700.860000	8958.314000	0.607713	19.970936
11700.870000	8958.072000	0.607662	19.962775
11700.880000	8958.472000	0.608051	19.966773
11700.890000	8958.466000	0.608371	19.973458
11700.900000	8958.786000	0.608597	19.963704
11700.910000	8958.498000	0.608276	19.966527
11700.920000	8958.778000	0.608734	19.963308
11700.930000	8958.956000	0.609095	19.968819
11700.940000	8959.200000	0.608901	19.970811
11700.950000	8959.223000	0.608728	19.960585
11700.960000	8959.192000	0.607584	19.970514
11700.970000	8959.222000	0.607883	19.964855
11700.980000	8959.367000	0.608078	19.970032
11700.990000	8959.544000	0.608486	19.964819
11701.000000	8959.692000	0.608691	19.962688
11701.010000	8959.809000	0.608327	19.968662
11701.020000	8960.046000	0.607663	19.968085
11701.030000	8959.703000	0.607093	19.964784
11701.040000	8959.991000	0.607727	19.966639
11701.050000	8960.265000	0.607897	19.965709
11701.060000	8960.123000	0.607922	19.966836
11701.070000	8960.414000	0.607687	19.971089
11701.080000	8960.422000	0.607911	19.965035
11701.090000	8960.434000	0.607694	19.964277
11701.100000	8960.669000	0.607706	19.968588
11701.110000	8960.801000	0.608061	19.966959
11701.120000	8960.859000	0.607440	19.964298
11701.130000	8961.074000	0.607379	19.966240
11701.140000	8960.667000	0.606547	19.975087
11701.150000	8961.075000	0.608177	19.956744
11701.160000	8961.364000	0.608550	19.973260
11701.170000	8961.480000	0.608336	19.961475
11701.180000	8961.172000	0.607607	19.970659
11701.190000	8961.265000	0.608484	19.963563
11701.200000	8961.924000	0.609517	19.968661
11701.210000	8962.030000	0.609178	19.967841
11701.220000	8961.817000	0.608055	19.965235
11701.230000	8961.791000	0.607435	19.968066
11701.240000	8961.909000	0.608037	19.963427
11701.250000	8962.390000	0.607990	19.969965
11701.260000	8962.080000	0.607078	19.971857
11701.270000	8962.028000	0.607721	19.958951
11701.280000	8962.613000	0.608764	19.971719
11701.290000	8962.364000	0.608560	19.965028
11701.300000	8962.777000	0.608642	19.966719
11701.310000	8962.814000	0.608687	19.966419
11701.320000	8962.896000	0.608140	19.965249
11701.330000	8962.974000	0.607604	19.970024
11701.340000	8963.147000	0.607642	19.965070
11701.350000	8963.151000	0.607120	19.969079
11701.360000	8963.179000	0.607071	19.960776
11701.370000	8963.408000	0.607014	19.967851
11701.380000	8963.207000	0.606805	19.966732
11701.390000	8963.468000	0.607704	19.965921
11701.400000	8963.922000	0.608009	19.970417
11701.410000	8963.643000	0.607339	19.966374
11701.420000	8963.864000	0.607073	19.965002
11701.430000	8964.008000	0.606963	19.967771
11701.440000	8964.023000	0.606648	19.966176
11701.450000	8964.148000	0.607004	19.962912
11701.460000	8964.329000	0.606687	19.970084
11701.470000	8964.351000	0.606644	19.966460
11701.480000	8964.395000	0.606714	19.968214
11701.490000	8964.387000	0.606958	19.965308
11701.500000	8964.643000	0.607232	19.969768
11701.510000	8964.473000	0.607213	19.965148
11701.520000	8964.641000	0.608495	19.966333
11701.530000	8965.325000	0.609585	19.965350
11701.540000	8965.014000	0.608387	19.967053
11701.550000	8965.207000	0.607815	19.969784
11701.560000	8965.036000	0.607829	19.963967
11701.570000	8965.264000	0.608163	19.967107
11701.580000	8965.427000	0.608143	19.971919
11701.590000	8965.256000	0.608690	19.963452
11701.600000	8965.757000	0.609451	19.968634
11701.610000	8966.083000	0.609443	19.963152
11701.620000	8965.893000	0.607913	19.967772
11701.630000	8965.762000	0.607648	19.964273
11701.640000	8966.078000	0.607682	19.971480
11701.650000	8965.935000	0.607954	19.963369
11701.660000	8966.160000	0.608510	19.965594
11701.670000	8966.558000	0.608778	19.966646
11701.680000	8966.438000	0.608197	19.969555
11701.690000	8966.653000	0.608084	19.965131
11701.700000	8966.671000	0.607514	19.968826
11701.710000	8966.422000	0.607312	19.966775
11701.720000	8966.862000	0.608129	19.966921
11701.730000	8966.775000	0.608485	19.963507
11701.740000	8966.921000	0.608550	19.971108
11701.750000	8967.167000	0.609416	19.965128
11701.760000	8967.471000	0.609497	19.962861
11701.770000	8967.387000	0.608195	19.969718
11701.780000	8967.554000	0.608118	19.970004
11701.790000	8967.436000	0.607635	19.964192
11701.800000	8967.359000	0.607518	19.966099
11701.810000	8967.663000	0.608337	19.964346
11701.820000	8967.919000	0.608838	19.967281
11701.830000	8968.116000	0.608205	19.974674
11701.840000	8967.831000	0.608073	19.959676
11701.850000	8968.216000	0.608715	19.968160
11701.860000	8968.205000	0.608464	19.966812
11701.870000	8968.330000	0.608271	19.968174
11701.880000	8968.397000	0.608305	19.963258
11701.890000	8968.692000	0.608309	19.968794
11701.900000	8968.551000	0.607798	19.969464
11701.910000	8968.840000	0.607723	19.966265
11701.920000	8968.825000	0.607522	19.962671
11701.930000	8968.671000	0.607363	19.969880
11701.940000	8968.885000	0.608548	19.967257
11701.950000	8969.257000	0.609239	19.966607
11701.960000	8969.444000	0.609004	19.964807
11701.970000	8969.129000	0.608304	19.967007
11701.980000	8969.170000	0.608539	19.971730
11701.990000	8969.917000	0.609755	19.958340
11702.000000	8969.947000	0.608329	19.974891
11702.010000	8969.766000	0.607531	19.963165
11702.020000	8969.696000	0.607013	19.966868
11702.030000	8970.179000	0.606990	19.970051
11702.040000	8970.035000	0.606499	19.963013
11702.050000	8969.775000	0.605960	19.970346
11702.060000	8970.000000	0.607387	19.962575
11702.070000	8970.520000	0.608258	19.967708
11702.080000	8970.749000	0.607919	19.966894
11702.090000	8970.576000	0.606667	19.969498
11702.100000	8970.473000	0.606379	19.963412
11702.110000	8970.524000	0.606600	19.966345
11702.120000	8970.745000	0.607601	19.969433
11702.130000	8970.956000	0.608057	19.960750
11702.140000	8971.076000	0.607745	19.969135
11702.150000	8971.330000	0.607457	19.967824
11702.160000	8971.105000	0.606703	19.970961
11702.170000	8970.996000	0.607286	19.961123
11702.180000	8971.579000	0.608474	19.968820
11702.190000	8971.495000	0.608732	19.966848
11702.200000	8971.755000	0.608664	19.966372
11702.210000	8971.827000	0.608119	19.968913
11702.220000	8971.806000	0.607711	19.965598
11702.230000	8972.035000	0.607793	19.964038
11702.240000	8971.930000	0.607112	19.971545
11702.250000	8971.807000	0.607226	19.965865
11702.260000	8971.960000	0.608632	19.966746
11702.270000	8972.707000	0.610348	19.964430
11702.280000	8972.464000	0.609173	19.966589
11702.290000	8972.886000	0.608571	19.970682
11702.300000	8972.538000	0.607496	19.965065
11702.310000	8972.830000	0.607254	19.965474
11702.320000	8972.624000	0.606683	19.969619
11702.330000	8973.052000	0.607557	19.959947
11702.340000	8972.926000	0.606982	19.970571
11702.350000	8972.957000	0.607322	19.965542
11702.360000	8972.985000	0.608104	19.972274
11702.370000	8973.207000	0.609197	19.961185
11702.380000	8973.615000	0.609658	19.970636
11702.390000	8973.701000	0.609054	19.966424
11702.400000	8973.786000	0.608470	19.965662
11702.410000	8973.552000	0.607673	19.967305
11702.420000	8973.475000	0.608090	19.965613
11702.430000	8973.917000	0.609702	19.969038
11702.440000	8973.963000	0.610039	19.966310
11702.450000	8974.385000	0.610293	19.963409
11702.460000	8974.326000	0.609089	19.969357
11702.470000	8974.287000	0.608569	19.966304
11702.480000	8974.480000	0.608604	19.962789
11702.490000	8974.662000	0.608102	19.967492
11702.500000	8974.643000	0.607492	19.967422
11702.510000	8974.678000	0.607282	19.968250
11702.520000	8974.658000	0.607473	19.969350
11702.530000	8974.905000	0.608382	19.960424
11702.540000	8975.413000	0.608456	19.968122
11702.550000	8975.014000	0.607118	19.972743
11702.560000	8975.260000	0.607095	19.960743
11702.570000	8975.219000	0.606950	19.963123
11702.580000	8975.218000	0.607176	19.971290
11702.590000	8975.574000	0.608465	19.961931
11702.600000	8975.745000	0.608112	19.969340
11702.610000	8975.740000	0.607951	19.968117
11702.620000	8975.995000	0.607704	19.970428
11702.630000	8975.821000	0.607218	19.961921
11702.640000	8975.956000	0.607381	19.962913
11702.650000	8976.058000	0.607726	19.971253
11702.660000	8976.247000	0.608254	19.965850
11702.670000	8976.539000	0.608325	19.965524
11702.680000	8976.561000	0.607454	19.964951
11702.690000	8976.399000	0.606544	19.969047
11702.700000	8976.377000	0.606999	19.969693
11702.710000	8976.766000	0.608313	19.962909
11702.720000	8977.118000	0.608379	19.969896
11702.730000	8976.900000	0.607334	19.962709
11702.740000	8976.897000	0.607066	19.969247
11702.750000	8977.349000	0.607613	19.964488
11702.760000	8977.394000	0.607153	19.966019
11702.770000	8977.083000	0.606411	19.966017
11702.780000	8977.299000	0.606877	19.967150
11702.790000	8977.367000	0.607581	19.967952
11702.800000	8977.336000	0.608278	19.965843
11702.810000	8977.683000	0.609494	19.966061
11702.820000	8977.934000	0.610010	19.973143
