Time(s)	Displ(microns)	Friction	Effective_Normal_stress(MPa)
21178.664000	5972.164000	0.455722	30.000412
21178.800000	5972.265000	0.455830	30.002771
21178.936000	5972.366000	0.455841	30.004219
21179.072000	5972.265000	0.455553	30.006485
21179.228000	5972.204000	0.455430	30.004886
21179.354000	5972.387000	0.456348	30.005318
21179.490000	5972.528000	0.456062	30.003407
21179.616000	5972.184000	0.456067	30.000141
21179.742000	5972.285000	0.455895	29.999252
21179.878000	5972.467000	0.455998	29.997756
21180.014000	5972.569000	0.456169	29.995626
21180.150000	5972.306000	0.456327	29.993207
21180.286000	5972.225000	0.456056	29.992608
21180.423000	5972.285000	0.456367	29.992231
21180.559000	5972.569000	0.455879	29.996195
21180.695000	5972.650000	0.455977	29.996997
21180.841000	5972.467000	0.456213	29.996459
21180.977000	5972.528000	0.455714	29.994888
21181.103000	5972.670000	0.456536	29.995387
21181.239000	5972.933000	0.456470	29.996001
21181.375000	5972.731000	0.456293	29.998496
21181.501000	5972.913000	0.455811	30.000035
21181.637000	5972.832000	0.456600	30.001345
21181.783000	5972.751000	0.456280	30.002348
21181.919000	5972.771000	0.456069	30.004720
21182.045000	5972.811000	0.455911	30.007358
21182.181000	5972.953000	0.455554	30.010463
21182.347000	5973.034000	0.455940	30.012125
21182.483000	5972.690000	0.455534	30.009684
21182.619000	5973.115000	0.455353	30.008381
21182.745000	5973.135000	0.455245	30.007177
21182.871000	5973.034000	0.456017	30.005323
21182.997000	5973.398000	0.455901	30.004536
21183.133000	5973.317000	0.456251	30.003998
21183.259000	5973.135000	0.456282	30.003319
21183.395000	5973.196000	0.455871	30.004058
21183.531000	5973.560000	0.455642	30.005137
21183.667000	5973.014000	0.456465	30.006528
21183.813000	5973.520000	0.455670	30.006493
21183.969000	5973.135000	0.455897	30.009387
21184.105000	5973.540000	0.455454	30.008709
21184.231000	5973.257000	0.455513	30.007479
21184.377000	5973.378000	0.455648	30.006179
21184.513000	5973.317000	0.455366	30.006040
21184.649000	5973.338000	0.456263	30.006480
21184.785000	5973.459000	0.455753	30.007489
21184.931000	5973.338000	0.455583	30.006480
21185.067000	5973.479000	0.455262	30.006513
21185.223000	5973.277000	0.455573	30.006038
21185.349000	5973.641000	0.455456	30.005245
21185.505000	5973.904000	0.456099	30.004189
21185.641000	5973.641000	0.455585	30.002407
21185.777000	5973.803000	0.455788	29.999552
21185.913000	5973.702000	0.455673	29.998559
21186.059000	5973.843000	0.455479	29.997788
21186.185000	5973.641000	0.455274	29.993532
21186.311000	5974.066000	0.456424	29.993559
21186.447000	5973.985000	0.455220	29.993257
21186.583000	5973.904000	0.456525	29.992037
21186.729000	5974.147000	0.456260	29.989975
21186.855000	5973.742000	0.455393	29.989780
21187.001000	5974.005000	0.455979	29.990717
21187.127000	5974.289000	0.456024	29.993335
21187.263000	5974.005000	0.455975	29.996011
21187.399000	5974.289000	0.456319	29.995800
21187.535000	5973.843000	0.456335	29.996001
21187.671000	5974.471000	0.455785	30.000275
21187.807000	5974.208000	0.455726	30.002547
21187.943000	5974.370000	0.455204	30.004375
21188.089000	5974.693000	0.455722	30.005064
21188.225000	5974.268000	0.455338	30.007599
21188.351000	5974.086000	0.455111	30.010803
21188.497000	5974.471000	0.456181	30.013315
21188.623000	5974.511000	0.455837	30.013594
21188.759000	5974.289000	0.455687	30.013582
21188.885000	5974.491000	0.455800	30.013629
21189.031000	5974.167000	0.455778	30.012765
21189.157000	5974.714000	0.455986	30.005575
21189.293000	5974.471000	0.455553	30.002461
21189.429000	5974.329000	0.455333	30.001080
21189.565000	5974.552000	0.455935	29.999073
21189.721000	5974.491000	0.456381	29.997421
21189.847000	5974.430000	0.455109	29.994681
21189.993000	5974.491000	0.455953	29.994987
21190.129000	5974.390000	0.456097	29.996371
21190.255000	5974.592000	0.455260	29.999708
21190.381000	5974.633000	0.455826	30.001760
21190.527000	5974.835000	0.455504	30.002894
21190.653000	5974.572000	0.455326	30.005371
21190.779000	5974.572000	0.455627	30.006457
21190.915000	5974.349000	0.455957	30.007091
21191.051000	5974.552000	0.455234	30.005462
21191.187000	5974.673000	0.455302	30.004983
21191.323000	5974.815000	0.454571	30.006896
21191.469000	5974.451000	0.455687	30.006865
21191.625000	5974.896000	0.454953	30.006853
21191.761000	5974.916000	0.455155	30.009262
21191.897000	5974.977000	0.455110	30.010715
21192.033000	5974.896000	0.454947	30.012329
21192.179000	5974.997000	0.455286	30.013393
21192.305000	5975.118000	0.455003	30.011288
21192.441000	5975.139000	0.455847	30.011552
21192.577000	5975.220000	0.455505	30.009467
21192.723000	5975.118000	0.455769	30.007353
21192.849000	5975.058000	0.455766	30.006455
21192.985000	5975.098000	0.455235	30.003501
21193.121000	5975.240000	0.455708	30.002381
21193.257000	5974.855000	0.456226	29.999831
21193.393000	5975.159000	0.455557	29.997155
21193.519000	5975.321000	0.456074	29.996724
21193.655000	5975.280000	0.455472	29.996558
21193.791000	5975.098000	0.455998	29.996627
21193.927000	5975.058000	0.455232	29.996061
21194.063000	5975.361000	0.455147	29.995488
21194.219000	5975.543000	0.456456	29.997142
21194.345000	5975.361000	0.455302	29.998216
21194.481000	5975.381000	0.455291	29.997781
21194.617000	5975.159000	0.455723	29.997957
21194.753000	5975.483000	0.455666	30.000091
21194.879000	5975.462000	0.455376	30.000540
21195.005000	5975.584000	0.455625	30.001451
21195.131000	5975.685000	0.455973	30.002115
21195.257000	5975.543000	0.455421	30.002501
21195.383000	5975.786000	0.455003	30.004727
21195.519000	5975.402000	0.455566	30.006000
21195.645000	5975.543000	0.455862	30.007435
21195.781000	5975.543000	0.455897	30.007617
21195.917000	5975.988000	0.455231	30.009910
21196.053000	5975.746000	0.455822	30.014694
21196.219000	5975.988000	0.455434	30.015134
21196.345000	5976.009000	0.455223	30.014180
21196.491000	5975.746000	0.455309	30.013561
21196.627000	5975.685000	0.455705	30.013446
21196.763000	5976.130000	0.455509	30.014807
21196.889000	5975.908000	0.455311	30.014261
21197.025000	5975.968000	0.455689	30.012108
21197.161000	5975.968000	0.455230	30.012335
21197.287000	5976.049000	0.455524	30.010735
21197.413000	5976.009000	0.455506	30.012797
21197.549000	5976.090000	0.455385	30.012216
21197.675000	5976.069000	0.455032	30.008812
21197.811000	5976.029000	0.455314	30.006907
21197.957000	5976.373000	0.455422	30.003132
21198.093000	5976.434000	0.455541	30.002904
21198.219000	5976.211000	0.455101	30.003289
21198.355000	5976.009000	0.455699	30.000525
21198.491000	5976.272000	0.456098	30.002355
21198.627000	5976.353000	0.455131	30.002497
21198.763000	5976.231000	0.455122	30.002886
21198.909000	5976.252000	0.455452	30.003251
21199.035000	5976.454000	0.455125	30.002474
21199.161000	5976.535000	0.455246	29.999891
21199.297000	5976.596000	0.456032	29.998157
21199.433000	5976.393000	0.454435	29.997716
21199.569000	5976.494000	0.455735	29.994803
21199.715000	5976.312000	0.455510	29.994861
21199.851000	5976.737000	0.455013	29.995254
21199.977000	5976.454000	0.455385	29.993601
21200.113000	5976.373000	0.455715	29.993214
21200.249000	5976.717000	0.455190	29.991086
21200.395000	5976.616000	0.455048	29.990694
21200.521000	5976.332000	0.455587	29.989195
21200.657000	5976.717000	0.455237	29.988743
21200.793000	5976.717000	0.455738	29.988260
21200.939000	5976.555000	0.456145	29.987656
21201.065000	5976.656000	0.455470	29.990492
21201.221000	5976.778000	0.456092	29.990556
21201.347000	5976.960000	0.455802	29.992021
21201.493000	5976.879000	0.455359	29.992535
21201.629000	5976.778000	0.455990	29.994135
21201.765000	5977.041000	0.455378	29.995578
21201.891000	5976.798000	0.455712	29.996946
21202.017000	5977.061000	0.455580	29.997957
21202.153000	5977.061000	0.455401	29.998364
21202.279000	5976.596000	0.454897	30.002064
21202.425000	5976.676000	0.454957	30.000707
21202.551000	5977.142000	0.455646	30.001083
21202.677000	5977.000000	0.455708	30.000681
21202.813000	5977.243000	0.455299	30.000201
21202.959000	5977.162000	0.454948	29.996628
21203.095000	5977.101000	0.456012	29.996152
21203.221000	5977.182000	0.455357	29.993704
21203.367000	5977.061000	0.455549	29.992467
21203.503000	5976.899000	0.455802	29.991097
21203.639000	5976.940000	0.455771	29.989834
21203.765000	5977.263000	0.454995	29.988001
21203.901000	5977.769000	0.455263	29.991061
21204.037000	5977.162000	0.456375	29.992369
21204.163000	5977.526000	0.455732	29.992558
21204.309000	5977.628000	0.455730	29.993780
21204.455000	5977.526000	0.455727	29.995114
21204.581000	5977.223000	0.455758	29.996597
21204.717000	5977.445000	0.455889	29.997686
21204.853000	5977.587000	0.455643	29.997706
21204.979000	5977.425000	0.455896	29.995184
21205.125000	5977.486000	0.455887	29.994573
21205.251000	5977.607000	0.455526	29.993667
21205.397000	5977.688000	0.455652	29.992944
21205.523000	5977.526000	0.455764	29.993896
21205.659000	5977.870000	0.455375	29.995512
21205.795000	5977.526000	0.455610	29.996974
21205.931000	5977.445000	0.455467	29.998573
21206.067000	5977.668000	0.455904	30.000427
21206.213000	5977.850000	0.456057	30.001303
21206.339000	5977.891000	0.455368	30.003852
21206.465000	5977.324000	0.455416	30.003392
21206.601000	5977.587000	0.454999	30.001460
21206.737000	5978.012000	0.455058	30.001440
21206.873000	5977.709000	0.456115	30.001679
21207.009000	5978.275000	0.455517	30.001563
21207.145000	5977.547000	0.454597	30.004599
21207.281000	5978.133000	0.455227	30.004317
21207.417000	5977.830000	0.455483	30.007984
21207.553000	5978.133000	0.455823	30.010079
21207.689000	5977.769000	0.455809	30.014913
21207.835000	5978.053000	0.454769	30.014925
21207.971000	5978.194000	0.454991	30.016031
21208.097000	5978.538000	0.454660	30.017433
21208.233000	5978.518000	0.455477	30.016952
21208.369000	5978.093000	0.455306	30.014812
21208.495000	5978.619000	0.454611	30.013502
21208.631000	5978.518000	0.454798	30.012584
21208.767000	5978.741000	0.455060	30.015758
21208.903000	5978.316000	0.454766	30.013315
21209.039000	5978.639000	0.454713	30.013137
21209.175000	5978.619000	0.455152	30.007803
21209.311000	5978.356000	0.455222	30.006068
21209.467000	5979.064000	0.454660	30.005793
21209.593000	5978.821000	0.455625	30.004625
21209.719000	5978.821000	0.455859	30.002102
21209.865000	5978.295000	0.455703	30.001269
21209.991000	5978.477000	0.454686	30.002051
21210.127000	5978.538000	0.455530	30.004371
21210.253000	5978.720000	0.454758	30.004199
21210.389000	5978.700000	0.454634	30.002727
21210.525000	5978.983000	0.455296	30.001694
21210.661000	5978.781000	0.455084	30.001951
21210.797000	5978.801000	0.455898	30.000879
21210.933000	5978.842000	0.454900	29.999774
21211.069000	5978.720000	0.454827	29.998711
21211.215000	5979.064000	0.454332	30.000034
21211.361000	5978.943000	0.455053	30.001918
21211.487000	5978.741000	0.454680	30.003759
21211.613000	5978.761000	0.454397	30.003752
21211.739000	5978.801000	0.454733	30.001924
21211.875000	5978.983000	0.454914	30.001202
21212.011000	5979.064000	0.454789	30.001769
21212.147000	5978.943000	0.454389	30.001747
21212.293000	5978.842000	0.455171	30.002170
21212.429000	5979.125000	0.454881	30.000261
21212.555000	5978.902000	0.454859	30.000238
21212.691000	5979.064000	0.454266	30.000424
21212.827000	5979.024000	0.455275	29.998707
21212.963000	5979.125000	0.454970	29.995688
21213.099000	5979.165000	0.454826	29.995229
21213.235000	5979.246000	0.454269	29.993753
21213.371000	5979.226000	0.454964	29.995040
21213.497000	5979.125000	0.454272	29.995857
21213.633000	5979.145000	0.454954	29.995980
21213.769000	5979.429000	0.454459	29.998441
21213.905000	5979.348000	0.454924	30.001101
21214.041000	5979.429000	0.455373	30.002592
21214.177000	5979.267000	0.454683	30.007393
21214.323000	5979.246000	0.455176	30.006279
21214.459000	5979.085000	0.454866	30.005718
21214.585000	5979.590000	0.454775	30.008566
21214.731000	5979.509000	0.454370	30.010024
21214.857000	5979.590000	0.454550	30.011399
21214.983000	5979.368000	0.454953	30.009860
21215.119000	5979.469000	0.455322	30.009251
21215.265000	5980.015000	0.454562	30.010431
21215.401000	5979.833000	0.454630	30.012786
21215.527000	5979.874000	0.454923	30.010110
21215.653000	5979.509000	0.455107	30.009323
21215.779000	5979.590000	0.454909	30.005600
21215.905000	5979.651000	0.455125	30.006148
21216.041000	5979.813000	0.454448	30.005972
21216.167000	5979.854000	0.454796	30.003392
21216.303000	5979.934000	0.454901	30.001811
21216.439000	5979.631000	0.455400	29.999253
21216.585000	5979.833000	0.455004	30.000251
21216.711000	5979.975000	0.454980	30.001612
21216.847000	5979.692000	0.455370	30.002061
21216.983000	5979.752000	0.455105	30.000072
21217.119000	5980.076000	0.455247	29.999546
21217.255000	5979.955000	0.455322	29.999638
21217.381000	5980.157000	0.455146	30.001076
21217.527000	5980.036000	0.455430	30.001083
21217.673000	5980.117000	0.454863	30.001121
21217.809000	5980.036000	0.455046	29.999390
21217.965000	5980.015000	0.455234	30.001523
21218.101000	5980.177000	0.455101	30.001578
21218.247000	5980.056000	0.455141	30.000489
21218.373000	5980.076000	0.455373	29.998221
21218.509000	5980.440000	0.454585	29.999019
21218.645000	5980.056000	0.454621	29.997113
21218.801000	5980.400000	0.454663	29.998926
21218.927000	5980.380000	0.455404	29.998686
21219.063000	5980.218000	0.454581	29.998247
21219.209000	5980.420000	0.454967	29.997804
21219.365000	5980.380000	0.455170	29.999046
21219.491000	5980.319000	0.455646	29.997749
21219.627000	5980.096000	0.454715	29.999019
21219.763000	5980.400000	0.455022	29.999649
21219.899000	5980.339000	0.455054	29.998863
21220.035000	5980.663000	0.454712	29.999904
21220.171000	5980.622000	0.455118	30.000414
21220.307000	5980.622000	0.455456	29.998442
21220.463000	5980.562000	0.455265	29.999539
21220.589000	5980.501000	0.455121	29.999159
21220.725000	5980.542000	0.455093	29.997581
21220.861000	5980.319000	0.455253	29.998199
21220.987000	5980.602000	0.455804	29.995991
21221.123000	5980.643000	0.455872	29.995419
21221.249000	5980.744000	0.455658	29.994841
21221.385000	5980.946000	0.455368	29.994238
21221.521000	5980.724000	0.455580	29.994076
21221.657000	5980.865000	0.455117	29.993561
21221.793000	5980.825000	0.455082	29.993440
21221.929000	5980.582000	0.454812	29.993762
21222.065000	5980.845000	0.455889	29.995806
21222.211000	5980.946000	0.455397	29.996818
21222.337000	5980.926000	0.455342	29.996668
21222.463000	5981.027000	0.455238	29.998120
21222.599000	5981.412000	0.455274	29.998146
21222.735000	5980.906000	0.454714	29.998701
21222.891000	5980.987000	0.454804	29.997814
21223.027000	5981.149000	0.454488	29.996421
21223.153000	5981.047000	0.454947	29.994989
21223.279000	5980.926000	0.455681	29.991979
21223.415000	5981.128000	0.455356	29.989120
21223.551000	5981.290000	0.455349	29.986477
21223.707000	5981.209000	0.455599	29.985328
21223.833000	5981.351000	0.455670	29.984696
21223.969000	5981.371000	0.455465	29.984747
21224.095000	5981.149000	0.455604	29.984594
21224.241000	5981.209000	0.454704	29.985531
21224.387000	5981.412000	0.455439	29.988948
21224.513000	5981.493000	0.455276	29.991906
21224.639000	5981.513000	0.455696	29.993943
21224.765000	5981.472000	0.455339	29.997133
21224.901000	5981.877000	0.454896	29.999755
21225.037000	5981.978000	0.455604	30.001310
21225.173000	5981.412000	0.454885	30.002318
21225.319000	5981.796000	0.454541	30.003397
21225.455000	5981.695000	0.454605	30.001782
21225.581000	5981.290000	0.454590	30.000216
21225.727000	5981.897000	0.454962	29.998149
21225.853000	5981.553000	0.455019	29.995769
21225.989000	5982.019000	0.455167	29.992586
21226.125000	5981.513000	0.454980	29.990194
21226.261000	5981.735000	0.454821	29.988409
21226.397000	5981.695000	0.455019	29.986797
21226.523000	5981.958000	0.455105	29.986290
21226.659000	5981.877000	0.455295	29.985249
21226.795000	5981.897000	0.454925	29.986969
21226.931000	5981.958000	0.455742	29.986914
21227.067000	5981.958000	0.455598	29.988723
21227.213000	5982.120000	0.455387	29.991148
21227.359000	5981.877000	0.455027	29.994383
21227.495000	5981.918000	0.455445	29.997430
21227.621000	5982.019000	0.455474	29.997952
21227.747000	5982.221000	0.454489	29.998139
21227.883000	5982.221000	0.454749	29.999409
21228.009000	5981.938000	0.455124	30.000547
21228.145000	5982.241000	0.454736	30.001012
21228.291000	5982.221000	0.455265	29.999899
21228.427000	5982.322000	0.455691	29.997208
21228.553000	5982.079000	0.454920	29.997985
21228.709000	5982.383000	0.455191	29.995493
21228.855000	5982.545000	0.454656	29.996743
21228.981000	5982.687000	0.455334	29.996786
21229.107000	5982.444000	0.454992	29.996807
21229.243000	5982.484000	0.454863	29.997593
21229.369000	5982.444000	0.455370	29.996630
21229.495000	5982.525000	0.455113	29.997286
21229.631000	5982.302000	0.454592	29.996856
21229.767000	5982.221000	0.455440	29.995002
21229.903000	5982.788000	0.455453	29.993423
21230.039000	5982.262000	0.455187	29.990597
21230.175000	5982.626000	0.456031	29.985081
21230.311000	5982.707000	0.455569	29.985805
21230.457000	5982.302000	0.455860	29.985647
21230.583000	5982.626000	0.454774	29.989477
21230.729000	5982.848000	0.455920	29.993131
21230.855000	5982.808000	0.454932	29.997737
21230.981000	5982.788000	0.454589	30.002069
21231.117000	5982.869000	0.454570	30.004107
21231.263000	5982.707000	0.454793	30.005320
21231.399000	5982.929000	0.454391	30.004426
21231.525000	5983.051000	0.454790	30.003035
21231.661000	5982.687000	0.455876	29.998299
21231.797000	5982.990000	0.455361	29.995332
21231.953000	5982.889000	0.455069	29.994628
21232.079000	5982.970000	0.455295	29.994589
21232.225000	5983.213000	0.455270	29.996946
21232.351000	5983.172000	0.455236	29.998870
21232.487000	5982.990000	0.454792	30.001531
21232.613000	5983.375000	0.454862	30.001910
21232.759000	5983.010000	0.455506	30.001848
21232.885000	5983.031000	0.455581	30.000880
21233.021000	5983.294000	0.455332	29.997938
21233.157000	5983.354000	0.454872	29.999275
21233.293000	5983.253000	0.454787	29.995664
21233.429000	5983.375000	0.455602	29.993332
21233.565000	5983.213000	0.454947	29.992849
21233.731000	5983.213000	0.454839	29.991432
21233.887000	5982.970000	0.455153	29.988619
21234.013000	5983.557000	0.455327	29.989343
21234.149000	5983.435000	0.454854	29.987259
21234.275000	5983.577000	0.455262	29.985554
21234.411000	5983.354000	0.455533	29.985139
21234.547000	5983.192000	0.455382	29.984070
21234.683000	5983.496000	0.455560	29.984593
21234.819000	5983.395000	0.454846	29.986341
21234.965000	5983.617000	0.455322	29.987198
21235.091000	5983.375000	0.455143	29.989703
21235.227000	5983.921000	0.454890	29.992199
21235.363000	5983.395000	0.455265	29.993344
21235.489000	5983.557000	0.455223	29.992633
21235.625000	5983.678000	0.454771	29.991678
21235.761000	5983.860000	0.454861	29.993088
21235.917000	5983.759000	0.454627	29.994602
21236.053000	5984.143000	0.454500	29.995366
21236.209000	5983.921000	0.454978	29.994123
21236.345000	5983.658000	0.455278	29.994260
21236.481000	5983.658000	0.455025	29.996685
21236.617000	5984.123000	0.454557	29.999487
21236.753000	5984.123000	0.455367	30.000512
21236.889000	5983.678000	0.455903	30.000002
21237.035000	5984.022000	0.455544	29.999881
21237.161000	5983.860000	0.455080	30.000311
21237.297000	5984.123000	0.454720	29.998204
21237.453000	5984.022000	0.454187	29.999439
21237.599000	5984.346000	0.454477	30.000043
21237.735000	5984.164000	0.454920	30.000596
21237.871000	5984.407000	0.454907	30.000289
21238.007000	5984.184000	0.455077	30.000367
21238.143000	5984.366000	0.454347	30.001051
21238.279000	5984.386000	0.454073	30.003711
21238.415000	5984.467000	0.454822	30.003072
21238.551000	5984.407000	0.454741	29.998223
21238.697000	5984.164000	0.455054	29.996612
21238.833000	5984.164000	0.455127	29.996708
21238.959000	5984.427000	0.454816	29.995095
21239.105000	5984.245000	0.455685	29.994074
21239.241000	5984.447000	0.454943	29.993345
21239.367000	5984.265000	0.454713	29.993567
21239.503000	5984.386000	0.454814	29.995353
21239.629000	5984.265000	0.454116	29.996416
21239.765000	5984.548000	0.455111	29.998890
21239.901000	5984.467000	0.454341	29.999830
21240.037000	5984.447000	0.454709	30.000452
21240.173000	5984.265000	0.455287	30.000990
21240.309000	5984.751000	0.455329	30.001860
21240.455000	5984.326000	0.454747	30.000674
21240.591000	5984.407000	0.454617	29.999499
21240.717000	5984.670000	0.454876	29.998772
21240.843000	5984.690000	0.455052	29.997444
21240.979000	5984.629000	0.454889	29.998062
21241.125000	5984.305000	0.454546	29.998222
21241.261000	5984.791000	0.455106	29.999570
21241.387000	5985.176000	0.454921	30.001345
21241.523000	5985.095000	0.454120	30.003757
21241.659000	5984.933000	0.454476	30.002815
21241.795000	5984.973000	0.454773	30.001961
21241.951000	5985.054000	0.454886	30.000834
21242.077000	5984.771000	0.454754	29.995634
21242.203000	5984.933000	0.455177	29.994165
21242.339000	5985.095000	0.454499	29.994057
21242.475000	5984.832000	0.455068	29.995913
21242.601000	5985.135000	0.455116	29.995350
21242.727000	5985.135000	0.454947	29.996355
21242.863000	5985.256000	0.454094	30.000613
21243.009000	5985.317000	0.454793	30.002643
21243.145000	5985.115000	0.454712	30.004942
21243.281000	5984.953000	0.455070	30.003935
21243.417000	5985.034000	0.454797	30.000311
21243.573000	5985.034000	0.454048	29.996860
21243.699000	5985.095000	0.454835	29.995128
21243.835000	5985.034000	0.455312	29.991835
21243.971000	5985.256000	0.454893	29.989020
21244.107000	5985.762000	0.454942	29.989505
21244.233000	5985.499000	0.454568	29.990391
21244.359000	5985.439000	0.454907	29.990556
21244.485000	5985.398000	0.455560	29.990109
21244.611000	5985.277000	0.455007	29.992588
21244.737000	5985.256000	0.454926	29.994029
21244.873000	5985.762000	0.454468	29.997392
21244.999000	5985.418000	0.455144	29.998648
21245.135000	5985.783000	0.454955	29.998693
21245.271000	5985.520000	0.454360	29.999240
21245.417000	5985.661000	0.454738	30.001305
21245.543000	5985.762000	0.454303	30.003427
21245.699000	5985.641000	0.454529	30.005552
21245.825000	5985.742000	0.454468	30.005749
21245.981000	5985.641000	0.455175	30.000097
21246.117000	5985.965000	0.454901	29.997540
21246.243000	5985.337000	0.455224	29.995425
21246.369000	5985.661000	0.455086	29.994736
21246.495000	5985.803000	0.455217	29.991766
21246.631000	5985.884000	0.454912	29.990875
21246.767000	5986.046000	0.455212	29.987986
21246.913000	5985.985000	0.454466	29.990554
21247.049000	5985.985000	0.454113	29.993352
21247.205000	5986.066000	0.454809	29.995704
21247.341000	5986.046000	0.455168	29.996745
21247.477000	5985.904000	0.455149	29.998858
21247.603000	5986.066000	0.455288	29.999503
21247.739000	5986.390000	0.455176	30.000399
21247.875000	5986.106000	0.455197	30.001356
21248.011000	5986.187000	0.454853	30.003609
21248.147000	5986.511000	0.454626	30.003598
21248.283000	5986.309000	0.454813	30.003577
21248.419000	5986.410000	0.455283	30.004676
21248.565000	5986.309000	0.454130	30.002525
21248.701000	5986.268000	0.454574	30.001923
21248.837000	5986.167000	0.454120	30.000862
21248.963000	5986.612000	0.454503	29.997457
21249.099000	5986.187000	0.454599	29.997316
21249.235000	5986.187000	0.454481	29.996534
21249.361000	5986.167000	0.455025	29.996733
21249.507000	5986.248000	0.454888	29.996959
21249.633000	5986.208000	0.454503	29.996411
21249.769000	5986.572000	0.455337	29.995209
21249.905000	5986.815000	0.455738	29.995061
21250.041000	5986.390000	0.454645	29.993931
21250.197000	5986.552000	0.454471	29.992060
21250.323000	5986.916000	0.454553	29.991676
21250.469000	5986.896000	0.454607	29.989728
21250.595000	5986.794000	0.454653	29.989256
21250.721000	5986.875000	0.455066	29.989329
21250.857000	5986.592000	0.454818	29.989464
21251.003000	5986.673000	0.454954	29.991268
21251.129000	5986.572000	0.455368	29.990335
21251.265000	5986.693000	0.454595	29.991265
21251.401000	5987.037000	0.454615	29.993312
21251.537000	5986.956000	0.455502	29.993376
21251.673000	5986.835000	0.454648	29.992596
21251.809000	5987.199000	0.455158	29.991517
21251.965000	5987.199000	0.454790	29.991966
21252.091000	5987.179000	0.455394	29.989862
21252.217000	5986.916000	0.455579	29.989007
21252.353000	5987.159000	0.454822	29.990066
21252.499000	5987.341000	0.454766	29.991036
21252.625000	5987.280000	0.454638	29.992909
21252.751000	5987.017000	0.454455	29.995643
21252.887000	5987.422000	0.454220	29.999262
21253.033000	5987.240000	0.454350	30.001503
21253.169000	5987.057000	0.454374	30.004435
21253.295000	5987.523000	0.454653	30.004784
21253.451000	5987.118000	0.454295	30.003784
21253.597000	5987.078000	0.455083	30.003113
21253.723000	5987.199000	0.454165	30.000731
21253.859000	5987.482000	0.454891	29.997253
21254.005000	5987.563000	0.454107	29.996720
21254.161000	5987.401000	0.454454	29.994238
21254.297000	5987.644000	0.453758	29.994039
21254.443000	5987.482000	0.454927	29.992049
21254.579000	5987.543000	0.454067	29.992472
21254.725000	5987.422000	0.455562	29.991205
21254.861000	5987.685000	0.454699	29.990840
21254.997000	5987.847000	0.454688	29.989346
21255.133000	5987.826000	0.455081	29.988507
21255.279000	5987.806000	0.454911	29.987442
21255.405000	5987.725000	0.454662	29.987644
21255.531000	5987.806000	0.454966	29.986515
21255.667000	5987.584000	0.454372	29.986926
21255.803000	5987.705000	0.454672	29.985974
21255.949000	5987.705000	0.454176	29.986202
21256.075000	5987.948000	0.453691	29.987884
21256.221000	5987.563000	0.454924	29.987574
21256.357000	5987.604000	0.454166	29.987686
21256.493000	5987.786000	0.453672	29.988866
21256.619000	5987.887000	0.454953	29.991074
21256.755000	5987.806000	0.453865	29.993793
21256.891000	5988.029000	0.453763	29.997280
21257.017000	5987.766000	0.454246	29.999871
21257.163000	5988.029000	0.453662	30.000877
21257.289000	5988.089000	0.453719	30.004008
21257.445000	5988.009000	0.453703	30.004933
21257.571000	5988.413000	0.453605	30.006158
21257.717000	5988.312000	0.453934	30.005749
21257.843000	5988.170000	0.453960	30.006289
21257.979000	5988.089000	0.454512	30.003958
21258.105000	5988.150000	0.454344	30.002784
21258.251000	5988.170000	0.453424	30.002489
21258.387000	5988.312000	0.453440	30.004609
21258.523000	5988.211000	0.453242	30.004971
21258.669000	5988.292000	0.453588	30.004634
21258.815000	5988.474000	0.453118	30.004470
21258.951000	5988.292000	0.452971	30.005233
21259.077000	5988.272000	0.452837	30.005248
21259.223000	5988.373000	0.453459	30.005250
21259.379000	5988.292000	0.453041	30.007398
21259.505000	5988.332000	0.453888	30.004388
21259.641000	5988.697000	0.453310	30.002956
21259.767000	5988.474000	0.453356	29.998430
21259.903000	5988.798000	0.453849	29.998407
21260.039000	5988.697000	0.453382	29.998163
21260.195000	5988.595000	0.454252	29.998130
21260.321000	5988.717000	0.453907	29.997505
21260.447000	5988.595000	0.454443	29.994187
21260.583000	5988.777000	0.453727	29.993194
21260.709000	5988.919000	0.454012	29.994309
21260.835000	5988.899000	0.453671	29.996582
21260.961000	5988.535000	0.453235	29.997803
21261.087000	5988.939000	0.453156	29.999111
21261.223000	5988.757000	0.454122	29.999016
21261.349000	5988.656000	0.453312	30.000105
21261.485000	5988.777000	0.453498	30.005529
21261.621000	5989.020000	0.453151	30.007046
21261.757000	5988.818000	0.454119	30.008798
21261.893000	5988.899000	0.453477	30.007778
21262.029000	5989.405000	0.453775	30.008042
21262.165000	5988.939000	0.452858	30.006522
21262.291000	5988.676000	0.453714	30.004005
21262.437000	5989.061000	0.454169	30.003844
21262.563000	5989.041000	0.453797	30.002391
21262.719000	5989.162000	0.453308	30.001201
21262.845000	5988.798000	0.453411	30.001654
21262.981000	5989.182000	0.453998	30.002536
21263.107000	5989.263000	0.453204	30.004640
21263.243000	5989.364000	0.453852	30.006395
21263.379000	5989.546000	0.453807	30.005811
21263.515000	5989.000000	0.453948	30.005345
21263.651000	5989.000000	0.454052	30.004855
21263.777000	5989.324000	0.453663	30.003493
21263.903000	5989.506000	0.453861	30.004049
21264.029000	5989.202000	0.454103	30.003241
21264.165000	5989.486000	0.454022	30.001541
21264.291000	5989.607000	0.453482	30.003131
21264.447000	5989.202000	0.454145	30.001936
21264.593000	5989.425000	0.453832	30.002391
