Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
9560.504000	1845.564000	0.528815	29.997455
9560.640000	1845.543000	0.528135	29.997361
9560.776000	1845.685000	0.528837	29.993511
9560.912000	1845.705000	0.528924	29.994681
9561.048000	1845.725000	0.528932	29.994295
9561.194000	1846.029000	0.528949	29.998910
9561.320000	1845.847000	0.528584	29.999227
9561.456000	1845.705000	0.528564	29.998363
9561.582000	1845.604000	0.527906	29.999132
9561.718000	1845.887000	0.528548	30.001001
9561.854000	1845.806000	0.527859	30.002406
9561.990000	1846.029000	0.528041	30.001875
9562.136000	1845.968000	0.527691	30.002380
9562.272000	1845.806000	0.528373	30.001382
9562.398000	1846.130000	0.528729	30.004172
9562.544000	1845.887000	0.528672	30.004228
9562.700000	1846.009000	0.528642	30.006568
9562.836000	1846.191000	0.528596	30.007886
9562.972000	1846.292000	0.528236	30.009714
9563.108000	1846.191000	0.528763	30.008866
9563.264000	1846.211000	0.529262	30.008472
9563.400000	1846.049000	0.528414	30.008411
9563.546000	1846.434000	0.528132	30.009231
9563.682000	1846.171000	0.527992	30.010474
9563.828000	1846.474000	0.527768	30.008570
9563.964000	1846.171000	0.528155	30.006295
9564.100000	1846.494000	0.528120	30.007028
9564.236000	1846.393000	0.528010	30.006857
9564.382000	1846.333000	0.528290	30.007006
9564.508000	1846.373000	0.528136	30.007191
9564.634000	1846.596000	0.527370	30.004968
9564.800000	1846.474000	0.528533	30.003492
9564.956000	1846.353000	0.528268	30.005379
9565.102000	1846.434000	0.528060	30.004551
9565.228000	1846.555000	0.528865	30.004033
9565.354000	1846.434000	0.529160	30.003490
9565.490000	1846.535000	0.528420	30.002793
9565.626000	1846.616000	0.528502	30.003427
9565.762000	1846.677000	0.528835	30.003764
9565.898000	1846.940000	0.527827	30.004118
9566.074000	1846.818000	0.528647	30.006440
9566.230000	1846.818000	0.528507	30.005902
9566.366000	1847.000000	0.528444	30.005256
9566.492000	1846.697000	0.527916	30.006110
9566.618000	1847.061000	0.528162	30.006023
9566.744000	1847.061000	0.528352	30.005974
9566.880000	1847.041000	0.528779	30.006372
9567.016000	1847.021000	0.528154	30.004659
9567.162000	1846.980000	0.528814	30.002896
9567.298000	1847.203000	0.529042	30.004548
9567.434000	1846.859000	0.528265	30.002901
9567.570000	1847.506000	0.528358	29.999332
9567.706000	1847.203000	0.528508	29.999423
9567.832000	1847.162000	0.529244	29.998499
9567.958000	1847.122000	0.528602	29.999393
9568.104000	1847.061000	0.528403	29.999850
9568.240000	1847.223000	0.527925	29.999254
9568.376000	1847.466000	0.528379	30.001022
9568.502000	1847.365000	0.528549	30.002834
9568.638000	1847.445000	0.528863	30.004071
9568.774000	1847.486000	0.527087	30.006893
9568.910000	1847.506000	0.527646	30.006377
9569.066000	1847.506000	0.528193	30.006408
9569.192000	1847.486000	0.528296	30.007773
9569.318000	1847.304000	0.528087	30.006920
9569.454000	1847.607000	0.529011	30.006953
9569.590000	1847.628000	0.528560	30.007690
9569.716000	1848.134000	0.527905	30.006395
9569.842000	1847.749000	0.527436	30.006161
9569.968000	1847.709000	0.528254	30.008450
9570.094000	1847.607000	0.527964	30.006850
9570.230000	1847.223000	0.527709	30.004463
9570.356000	1847.648000	0.529429	30.000649
9570.512000	1847.628000	0.528172	29.998447
9570.638000	1847.931000	0.528469	29.995083
9570.774000	1847.385000	0.528761	29.990191
9570.900000	1847.891000	0.528029	29.988285
9571.046000	1847.628000	0.528215	29.988620
9571.172000	1847.992000	0.528545	29.987454
9571.308000	1847.891000	0.528173	29.988300
9571.444000	1847.951000	0.529146	29.988081
9571.580000	1847.870000	0.528559	29.991033
9571.716000	1848.093000	0.527571	29.993264
9571.852000	1847.729000	0.527876	29.995986
9571.988000	1847.628000	0.527444	29.997769
9572.124000	1847.830000	0.528165	29.997641
9572.260000	1848.053000	0.528091	29.998503
9572.386000	1848.336000	0.527633	30.002403
9572.522000	1848.214000	0.527407	30.004106
9572.658000	1848.457000	0.527547	30.001885
9572.804000	1848.073000	0.528058	29.999006
9572.950000	1847.972000	0.527918	29.994751
9573.106000	1847.911000	0.528212	29.995950
9573.242000	1848.376000	0.528409	29.996360
9573.378000	1848.437000	0.527077	29.998529
9573.514000	1848.174000	0.527824	29.997900
9573.660000	1847.870000	0.527330	29.997019
9573.796000	1848.457000	0.527296	29.996793
9573.922000	1848.639000	0.528213	29.998081
9574.068000	1848.417000	0.527490	29.998332
9574.194000	1848.275000	0.527773	29.994738
9574.320000	1848.093000	0.528106	29.992379
9574.456000	1848.235000	0.527492	29.989251
9574.602000	1848.579000	0.528180	29.989847
9574.738000	1848.235000	0.527313	29.988906
9574.864000	1848.316000	0.528790	29.988732
9575.000000	1848.376000	0.528445	29.988096
9575.166000	1848.437000	0.527554	29.988237
9575.292000	1848.316000	0.527505	29.992396
9575.418000	1848.639000	0.527996	29.993322
9575.564000	1848.417000	0.528066	29.993596
9575.690000	1848.558000	0.528134	29.995774
9575.816000	1848.700000	0.527730	29.997959
9575.952000	1848.963000	0.528343	29.999358
9576.098000	1848.680000	0.528607	30.000291
9576.224000	1848.558000	0.527882	29.998818
9576.350000	1848.741000	0.527432	29.996864
9576.486000	1848.498000	0.528172	29.994789
9576.622000	1848.639000	0.528211	29.993755
9576.758000	1848.680000	0.528351	29.992382
9576.894000	1848.457000	0.528313	29.989533
9577.070000	1848.558000	0.527746	29.989372
9577.226000	1848.882000	0.528507	29.988944
9577.362000	1848.882000	0.527945	29.988586
9577.488000	1849.024000	0.528180	29.989852
9577.614000	1848.963000	0.528665	29.990020
9577.740000	1849.004000	0.528598	29.988634
9577.866000	1849.166000	0.528448	29.990352
9577.992000	1849.145000	0.528040	29.989990
9578.138000	1849.064000	0.528303	29.989183
9578.284000	1849.510000	0.528338	29.986613
9578.420000	1849.287000	0.528334	29.985980
9578.556000	1849.307000	0.528683	29.987486
9578.702000	1849.449000	0.528370	29.988084
9578.828000	1849.408000	0.528242	29.986160
9578.964000	1849.044000	0.528878	29.986573
9579.100000	1849.327000	0.529144	29.987473
9579.256000	1849.287000	0.528910	29.988757
9579.392000	1849.388000	0.528755	29.988942
9579.548000	1849.530000	0.528801	29.989497
9579.674000	1849.449000	0.528764	29.989439
9579.820000	1849.651000	0.528710	29.991084
9579.946000	1849.348000	0.527918	29.990959
9580.082000	1849.874000	0.528834	29.990513
9580.218000	1849.712000	0.528465	29.991959
9580.354000	1849.611000	0.528881	29.991964
9580.490000	1849.671000	0.529655	29.991087
9580.626000	1849.793000	0.529191	29.991662
9580.762000	1849.894000	0.528512	29.990742
9580.898000	1849.914000	0.528335	29.990211
9581.044000	1849.631000	0.528342	29.989937
9581.170000	1850.056000	0.528547	29.987366
9581.316000	1850.096000	0.528603	29.988360
9581.442000	1849.773000	0.528734	29.988423
9581.578000	1849.752000	0.528105	29.991338
9581.704000	1849.752000	0.527919	29.992997
9581.840000	1850.157000	0.528490	29.992717
9581.976000	1850.096000	0.528610	29.993257
9582.112000	1849.671000	0.528688	29.993065
9582.258000	1849.934000	0.529051	29.994651
9582.384000	1850.218000	0.528605	29.992522
9582.520000	1850.380000	0.528093	29.993526
9582.656000	1849.793000	0.528541	29.991097
9582.812000	1849.975000	0.528604	29.990860
9582.938000	1849.692000	0.528402	29.991542
9583.064000	1849.995000	0.529212	29.991730
9583.190000	1849.833000	0.529401	29.991814
9583.326000	1850.056000	0.529056	29.995779
9583.462000	1850.076000	0.529047	29.996300
9583.598000	1849.995000	0.528269	29.998309
9583.734000	1850.258000	0.528792	29.999545
9583.870000	1850.157000	0.528936	30.001711
9584.006000	1850.420000	0.528201	30.002549
9584.142000	1850.319000	0.528221	30.007015
9584.318000	1850.380000	0.528476	30.006512
9584.474000	1850.238000	0.528044	30.009033
9584.610000	1850.198000	0.528012	30.007738
9584.736000	1850.461000	0.528274	30.006834
9584.862000	1850.643000	0.528084	30.006804
9584.998000	1850.299000	0.527874	30.005917
9585.124000	1850.643000	0.528167	30.005328
9585.260000	1850.602000	0.528242	30.004408
9585.406000	1850.481000	0.528131	30.004214
9585.542000	1850.805000	0.528366	30.002900
9585.668000	1850.602000	0.527952	30.002856
9585.814000	1850.602000	0.528173	30.003110
9585.940000	1850.602000	0.528350	30.004594
9586.076000	1850.623000	0.528094	30.004202
9586.212000	1850.582000	0.528552	30.003033
9586.338000	1850.683000	0.528863	30.001740
9586.474000	1850.886000	0.527986	29.999418
9586.610000	1850.946000	0.528392	29.998068
9586.746000	1851.068000	0.528677	29.997994
9586.882000	1851.189000	0.528452	29.995175
9587.018000	1851.128000	0.528528	29.995125
9587.154000	1851.027000	0.528859	29.994645
9587.300000	1851.047000	0.528462	29.996493
9587.436000	1851.007000	0.528078	29.998586
9587.572000	1851.047000	0.528845	29.998023
9587.698000	1851.189000	0.528880	30.000858
9587.834000	1851.169000	0.528567	30.001287
9587.970000	1851.452000	0.528730	30.001596
9588.096000	1851.371000	0.527908	30.002909
9588.232000	1851.250000	0.528344	30.000943
9588.378000	1851.614000	0.528259	29.999469
9588.514000	1851.250000	0.528501	29.997819
9588.640000	1851.553000	0.528378	29.996451
9588.786000	1851.412000	0.527835	29.995395
9588.942000	1851.311000	0.528482	29.995214
9589.078000	1851.027000	0.528599	29.991537
9589.214000	1851.270000	0.528525	29.992520
9589.340000	1851.432000	0.528381	29.993221
9589.466000	1851.189000	0.528382	29.992460
9589.602000	1851.371000	0.528761	29.991656
9589.728000	1851.493000	0.528381	29.991034
9589.874000	1851.574000	0.527812	29.993043
9590.000000	1851.918000	0.528767	29.994356
9590.136000	1851.553000	0.527834	29.994703
9590.282000	1851.715000	0.528144	29.993410
9590.408000	1851.918000	0.527919	29.993262
9590.544000	1851.634000	0.528771	29.993941
9590.670000	1851.432000	0.527783	29.994095
9590.816000	1851.695000	0.527894	29.992303
9590.942000	1851.857000	0.528505	29.991899
9591.078000	1851.837000	0.528335	29.989983
9591.214000	1851.938000	0.527781	29.990272
9591.350000	1851.918000	0.527766	29.990989
9591.486000	1851.938000	0.527964	29.992354
9591.622000	1852.100000	0.527920	29.992691
9591.758000	1852.100000	0.528312	29.993842
9591.904000	1851.897000	0.528462	29.993026
9592.040000	1851.918000	0.528148	29.994555
9592.176000	1851.999000	0.527443	29.995789
9592.312000	1852.100000	0.527525	29.995480
9592.438000	1852.140000	0.528323	29.994388
9592.574000	1852.302000	0.528204	29.994645
9592.700000	1852.241000	0.527664	29.995163
9592.846000	1852.181000	0.527751	29.994588
9592.972000	1851.918000	0.528279	29.993681
9593.108000	1852.100000	0.527630	29.994028
9593.244000	1852.282000	0.527965	29.992445
9593.380000	1852.140000	0.528656	29.994643
9593.516000	1852.262000	0.527973	29.994804
9593.652000	1852.504000	0.528028	29.993088
9593.808000	1852.423000	0.527911	29.995937
9593.934000	1852.221000	0.528150	29.994403
9594.060000	1852.221000	0.528630	29.994036
9594.186000	1852.423000	0.528549	29.996094
9594.322000	1852.444000	0.528638	29.996333
9594.458000	1852.504000	0.528729	29.995574
9594.594000	1852.241000	0.527487	29.994384
9594.730000	1852.525000	0.527404	29.993866
9594.866000	1852.767000	0.528050	29.991835
9595.002000	1852.484000	0.528038	29.993288
9595.138000	1852.707000	0.528505	29.991705
9595.314000	1852.909000	0.527900	29.989072
9595.470000	1852.646000	0.528163	29.987370
9595.606000	1852.828000	0.527397	29.987918
9595.732000	1852.889000	0.527789	29.989108
9595.858000	1852.848000	0.528551	29.988883
9596.004000	1852.788000	0.528194	29.989734
9596.130000	1852.363000	0.527613	29.990530
9596.286000	1853.172000	0.528145	29.993139
9596.422000	1852.808000	0.528316	29.993146
9596.568000	1852.889000	0.527700	29.995522
9596.704000	1852.626000	0.527777	29.994595
9596.840000	1852.606000	0.528744	29.992588
9596.976000	1852.747000	0.528139	29.991710
9597.122000	1852.990000	0.527871	29.991831
9597.248000	1853.112000	0.528481	29.992412
9597.384000	1853.152000	0.527612	29.990533
9597.540000	1853.112000	0.527975	29.991185
9597.686000	1852.808000	0.528554	29.993319
9597.822000	1853.213000	0.527329	29.995850
9597.958000	1853.354000	0.528191	29.997039
9598.094000	1853.192000	0.528244	29.999010
9598.240000	1853.415000	0.528074	29.998094
9598.376000	1852.727000	0.528202	29.999222
9598.502000	1853.112000	0.527796	29.998745
9598.638000	1853.091000	0.528142	29.997570
9598.784000	1853.435000	0.528083	29.995872
9598.920000	1853.435000	0.528561	29.996534
9599.046000	1853.435000	0.528371	29.995719
9599.182000	1853.395000	0.529050	29.994877
9599.318000	1853.152000	0.528257	29.994891
9599.444000	1853.597000	0.528374	29.994718
9599.580000	1853.557000	0.528449	29.993841
9599.716000	1853.354000	0.528426	29.993183
9599.852000	1853.476000	0.528217	29.995075
9599.988000	1853.456000	0.528158	29.996105
9600.124000	1853.375000	0.527822	29.995967
9600.280000	1853.739000	0.528003	29.995402
9600.416000	1853.516000	0.527800	29.996122
9600.542000	1853.597000	0.528263	29.996572
9600.678000	1853.698000	0.527535	29.997977
9600.804000	1853.759000	0.528473	29.996509
9600.930000	1853.617000	0.527797	29.996308
9601.066000	1853.496000	0.528191	29.997376
9601.212000	1853.496000	0.527992	29.999693
9601.348000	1853.719000	0.527560	30.001440
9601.474000	1853.719000	0.528073	30.003128
9601.610000	1853.880000	0.528039	30.004835
9601.746000	1854.022000	0.527848	30.006777
9601.882000	1853.860000	0.527579	30.007013
9602.028000	1853.941000	0.528140	30.008240
9602.164000	1853.901000	0.528027	30.008168
9602.290000	1853.800000	0.528092	30.006827
9602.426000	1854.063000	0.528163	30.006067
9602.562000	1854.285000	0.528310	30.007091
9602.718000	1854.285000	0.528091	30.006631
9602.844000	1854.184000	0.528543	30.006636
9602.970000	1854.508000	0.528904	30.007340
9603.106000	1854.265000	0.528003	30.007077
9603.232000	1854.083000	0.528265	30.008047
9603.368000	1854.467000	0.527476	30.008801
9603.504000	1854.386000	0.528133	30.009031
9603.650000	1854.467000	0.527671	30.008621
9603.786000	1854.366000	0.527772	30.009231
9603.922000	1854.568000	0.528422	30.009770
9604.048000	1854.366000	0.528331	30.010580
9604.194000	1854.467000	0.527541	30.012285
9604.320000	1854.589000	0.528205	30.011178
9604.446000	1854.447000	0.528757	30.010932
9604.582000	1854.488000	0.527832	30.010881
9604.718000	1854.488000	0.528496	30.009740
9604.854000	1854.629000	0.527924	30.006347
9604.990000	1854.690000	0.528087	30.003922
9605.126000	1854.407000	0.527683	30.003387
9605.282000	1854.508000	0.527237	30.004011
9605.408000	1854.447000	0.527933	30.004184
9605.534000	1854.447000	0.527904	30.002916
9605.680000	1854.649000	0.527727	30.002441
9605.806000	1854.649000	0.527982	30.004854
9605.932000	1854.690000	0.527751	30.006941
9606.058000	1854.912000	0.527495	30.007519
9606.194000	1855.034000	0.527761	30.008385
9606.320000	1854.912000	0.528147	30.008877
9606.446000	1854.771000	0.527335	30.008935
9606.582000	1854.710000	0.528151	30.010504
9606.718000	1854.811000	0.527962	30.008703
9606.844000	1855.014000	0.527840	30.009038
9606.990000	1855.095000	0.527534	30.006446
9607.116000	1854.872000	0.527907	30.003860
9607.252000	1855.095000	0.527942	30.001211
9607.388000	1854.852000	0.527655	29.998623
9607.534000	1854.953000	0.527403	29.998015
9607.660000	1855.216000	0.527361	29.998071
9607.796000	1855.014000	0.527895	29.994082
9607.932000	1855.337000	0.528182	29.993830
9608.068000	1855.418000	0.528088	29.992790
9608.204000	1855.115000	0.527801	29.995619
9608.340000	1854.912000	0.527809	29.994263
9608.496000	1855.277000	0.528059	29.997552
9608.632000	1854.993000	0.528028	29.996257
9608.778000	1855.378000	0.527704	29.996299
9608.914000	1855.176000	0.528209	29.994642
9609.050000	1855.277000	0.527964	29.992755
9609.186000	1855.277000	0.527651	29.989676
9609.322000	1855.499000	0.528336	29.989414
9609.458000	1855.479000	0.528475	29.986369
9609.594000	1855.621000	0.527895	29.984304
9609.730000	1855.702000	0.528184	29.984928
9609.866000	1855.499000	0.527576	29.987008
9610.002000	1855.540000	0.527998	29.988579
9610.148000	1855.479000	0.528348	29.989075
9610.284000	1855.540000	0.527653	29.988997
9610.410000	1855.560000	0.528316	29.989870
9610.546000	1855.540000	0.527796	29.990428
9610.682000	1855.560000	0.527125	29.990996
9610.808000	1855.358000	0.527608	29.990491
9610.944000	1855.540000	0.527838	29.991281
9611.090000	1855.601000	0.528159	29.992211
9611.226000	1855.641000	0.528584	29.993540
9611.352000	1855.904000	0.527944	29.991581
9611.488000	1855.945000	0.527933	29.993012
9611.624000	1856.046000	0.527892	29.994957
9611.780000	1856.086000	0.527231	29.995833
9611.906000	1856.005000	0.527948	29.994933
9612.052000	1855.965000	0.527670	29.994685
9612.178000	1855.924000	0.527960	29.994366
9612.304000	1856.612000	0.527885	29.996192
9612.440000	1856.268000	0.528718	29.995219
9612.586000	1856.167000	0.528652	29.992080
9612.712000	1856.268000	0.527999	29.991753
9612.848000	1856.369000	0.528231	29.992402
9612.984000	1856.187000	0.528354	29.993767
9613.120000	1856.248000	0.527983	29.991652
9613.246000	1856.390000	0.527730	29.991994
9613.382000	1856.268000	0.528243	29.991848
9613.528000	1856.349000	0.528258	29.990251
9613.684000	1856.228000	0.527873	29.988781
9613.820000	1856.612000	0.528007	29.988654
9613.956000	1856.046000	0.528774	29.989027
9614.082000	1856.349000	0.528462	29.992228
9614.208000	1856.147000	0.528349	29.992240
9614.334000	1856.734000	0.528002	29.993481
9614.470000	1856.633000	0.527903	29.996385
9614.616000	1856.633000	0.527544	29.996399
9614.742000	1856.450000	0.527670	29.998498
9614.868000	1856.369000	0.527548	29.997119
9615.004000	1856.754000	0.527453	29.997166
9615.140000	1856.713000	0.527463	29.996667
9615.286000	1856.774000	0.527680	29.994374
9615.412000	1856.734000	0.528107	29.992063
9615.548000	1856.430000	0.528143	29.991214
9615.684000	1856.511000	0.528039	29.991711
9615.810000	1856.653000	0.527575	29.991409
9615.946000	1856.572000	0.527937	29.990350
9616.082000	1856.673000	0.528149	29.991140
9616.218000	1857.017000	0.528047	29.990690
9616.354000	1856.734000	0.527327	29.989949
9616.500000	1856.410000	0.527744	29.993547
9616.626000	1856.693000	0.527526	29.992336
9616.782000	1856.977000	0.527275	29.994545
9616.908000	1857.057000	0.527502	29.997301
9617.054000	1857.078000	0.527766	29.997416
9617.220000	1857.037000	0.526654	30.000986
9617.346000	1856.936000	0.527245	30.001637
9617.472000	1857.159000	0.527555	30.001319
9617.598000	1856.977000	0.527455	30.001553
9617.724000	1856.875000	0.527403	29.999491
9617.850000	1857.057000	0.527416	29.999770
9617.986000	1857.017000	0.528592	29.996760
9618.112000	1857.159000	0.527994	29.995473
9618.248000	1857.280000	0.527092	29.993418
9618.384000	1857.381000	0.528359	29.991491
9618.550000	1857.118000	0.527675	29.990766
9618.686000	1857.422000	0.527658	29.991554
9618.832000	1857.361000	0.527794	29.990423
9618.958000	1857.321000	0.527678	29.990606
9619.094000	1857.786000	0.527809	29.992485
9619.230000	1857.179000	0.527619	29.992557
9619.366000	1857.604000	0.527876	29.994733
9619.502000	1857.321000	0.527322	29.996792
9619.648000	1857.341000	0.528329	29.996431
9619.784000	1857.482000	0.527393	29.995981
9619.910000	1857.240000	0.527616	29.996056
9620.046000	1857.219000	0.527347	29.993488
9620.182000	1857.401000	0.527950	29.992562
9620.318000	1857.442000	0.527912	29.991584
9620.454000	1857.948000	0.527352	29.991258
9620.590000	1857.685000	0.528153	29.989939
9620.716000	1857.826000	0.528167	29.990173
9620.862000	1857.584000	0.527762	29.987834
9620.988000	1857.644000	0.527563	29.989314
9621.124000	1857.604000	0.528009	29.989661
9621.270000	1857.745000	0.528217	29.991505
9621.406000	1857.887000	0.528458	29.990913
9621.542000	1858.211000	0.528164	29.993289
9621.678000	1857.887000	0.529154	29.993800
9621.804000	1857.766000	0.528382	29.999131
9621.940000	1857.745000	0.527503	30.001403
9622.086000	1857.887000	0.527194	30.004443
9622.222000	1858.191000	0.527428	30.003125
9622.348000	1857.907000	0.527658	30.003834
9622.474000	1858.069000	0.528136	30.006241
9622.620000	1858.231000	0.528123	30.007760
9622.776000	1858.049000	0.527409	30.008446
9622.902000	1858.049000	0.527848	30.009044
9623.028000	1858.211000	0.527922	30.009093
9623.174000	1858.130000	0.527648	30.007783
9623.300000	1858.170000	0.528261	30.009168
9623.426000	1858.251000	0.528094	30.007224
9623.562000	1858.514000	0.527781	30.005939
9623.698000	1858.150000	0.528866	30.001961
9623.834000	1858.231000	0.528092	30.000148
9623.970000	1858.150000	0.527903	29.997529
9624.116000	1858.150000	0.528318	29.998515
9624.252000	1858.332000	0.528159	29.998058
9624.378000	1858.353000	0.528509	29.999419
9624.524000	1858.353000	0.528645	29.999273
9624.680000	1858.474000	0.528275	30.002579
9624.816000	1858.636000	0.527975	30.004354
9624.952000	1858.353000	0.528243	30.005147
9625.078000	1858.272000	0.527869	30.007687
9625.204000	1858.373000	0.527725	30.008226
9625.330000	1858.393000	0.527421	30.009138
9625.466000	1858.474000	0.528206	30.010391
9625.612000	1858.595000	0.527791	30.009339
9625.738000	1858.656000	0.528116	30.007207
9625.864000	1858.818000	0.528572	30.006040
9626.000000	1858.757000	0.528935	30.002985
9626.146000	1858.676000	0.528142	30.000172
9626.282000	1858.616000	0.528666	29.999487
9626.408000	1858.575000	0.528607	30.000480
9626.554000	1858.858000	0.527705	30.000293
9626.710000	1858.616000	0.527979	30.001735
9626.846000	1858.717000	0.528465	30.002924
9626.982000	1859.081000	0.528131	30.003654
9627.118000	1859.061000	0.527987	30.005248
9627.264000	1859.182000	0.528159	30.007021
9627.400000	1859.202000	0.528983	30.005593
9627.526000	1858.960000	0.528662	30.006512
9627.662000	1859.000000	0.528624	30.004714
9627.798000	1858.858000	0.528035	30.003963
9627.934000	1859.182000	0.528665	30.001842
9628.070000	1859.243000	0.527931	30.003507
9628.216000	1859.202000	0.528380	30.002776
9628.342000	1859.344000	0.528783	30.002449
9628.478000	1858.757000	0.528092	30.002957
9628.614000	1858.980000	0.527808	30.004800
9628.770000	1858.818000	0.528006	30.006181
9628.906000	1859.304000	0.528124	30.011384
9629.042000	1859.020000	0.528162	30.011341
9629.168000	1859.243000	0.528157	30.012427
9629.294000	1859.081000	0.527912	30.013250
9629.430000	1859.263000	0.528499	30.014030
9629.556000	1859.546000	0.528750	30.013728
9629.702000	1859.223000	0.528543	30.011805
9629.828000	1859.627000	0.527854	30.010406
9629.964000	1859.405000	0.527639	30.009815
9630.100000	1859.243000	0.528362	30.006791
9630.236000	1859.243000	0.528766	30.005517
9630.372000	1859.202000	0.527733	30.001655
9630.528000	1859.567000	0.527998	30.000631
9630.654000	1859.506000	0.527878	30.000897
9630.800000	1859.789000	0.529082	29.998271
9630.936000	1859.607000	0.528625	29.995638
9631.072000	1859.668000	0.528201	29.995942
9631.198000	1859.850000	0.528690	29.994164
9631.324000	1859.749000	0.529487	29.993004
9631.460000	1859.546000	0.528810	29.993670
9631.586000	1859.890000	0.528152	29.992548
9631.732000	1859.931000	0.528817	29.992321
9631.858000	1860.295000	0.529249	29.991510
9631.984000	1859.607000	0.529725	29.992269
9632.110000	1860.133000	0.528790	29.990977
9632.236000	1859.810000	0.529605	29.992713
9632.362000	1860.113000	0.529186	29.992902
9632.498000	1859.870000	0.528688	29.989698
9632.624000	1859.769000	0.528798	29.988999
9632.770000	1859.931000	0.528619	29.988586
9632.896000	1860.073000	0.529042	29.989213
9633.052000	1860.376000	0.529521	29.988997
9633.178000	1859.931000	0.528894	29.988444
9633.314000	1860.194000	0.528774	29.988891
9633.440000	1860.073000	0.529619	29.990210
9633.566000	1860.336000	0.529221	29.991324
9633.692000	1860.032000	0.529297	29.989617
9633.818000	1860.113000	0.528529	29.986766
9633.944000	1859.992000	0.528944	29.986909
9634.080000	1860.012000	0.529063	29.987679
9634.206000	1860.214000	0.528583	29.989882
9634.362000	1860.174000	0.528967	29.990447
9634.488000	1860.336000	0.529640	29.988876
9634.624000	1860.498000	0.529056	29.988714
9634.770000	1860.477000	0.529099	29.991135
9634.926000	1860.356000	0.529519	29.991827
9635.072000	1860.356000	0.529152	29.992225
9635.198000	1860.174000	0.528996	29.990742
9635.334000	1860.498000	0.529039	29.991491
9635.470000	1860.558000	0.528445	29.992024
9635.596000	1860.882000	0.529132	29.994548
9635.732000	1860.781000	0.528988	29.995294
9635.868000	1860.963000	0.529741	29.998224
9636.044000	1860.821000	0.528910	30.000050
9636.180000	1860.821000	0.529019	30.002013
9636.316000	1860.882000	0.529619	30.002962
9636.452000	1860.842000	0.529536	30.003143
9636.588000	1860.923000	0.529368	30.001003
9636.724000	1861.226000	0.529471	30.001179
9636.860000	1861.226000	0.528932	29.998573
9636.996000	1861.206000	0.528636	29.990807
9637.142000	1861.246000	0.529453	29.987679
9637.268000	1861.287000	0.529195	29.986346
9637.404000	1861.145000	0.529242	29.983117
9637.540000	1861.044000	0.529742	29.983595
9637.676000	1861.408000	0.529380	29.984772
9637.802000	1861.125000	0.529510	29.985911
9637.938000	1861.226000	0.529306	29.990337
9638.074000	1861.125000	0.528417	29.992306
9638.210000	1861.186000	0.529183	29.993773
9638.346000	1861.003000	0.529106	29.994793
9638.482000	1861.186000	0.529309	29.993322
9638.638000	1861.165000	0.529236	29.993293
9638.774000	1860.943000	0.528970	29.993463
9638.900000	1861.590000	0.529330	29.991666
9639.036000	1861.428000	0.528873	29.990051
9639.162000	1861.449000	0.528728	29.990692
9639.288000	1861.145000	0.528517	29.990952
9639.424000	1861.408000	0.528431	29.993335
9639.560000	1861.408000	0.528894	29.993848
9639.696000	1861.611000	0.529037	29.993350
9639.832000	1861.671000	0.529348	29.994709
9639.968000	1861.671000	0.528179	29.995512
9640.104000	1861.691000	0.529214	29.997472
9640.240000	1861.691000	0.528440	29.997429
9640.376000	1861.833000	0.528766	29.996175
9640.512000	1861.631000	0.528625	29.997382
9640.668000	1861.509000	0.528685	29.997182
9640.804000	1861.509000	0.528748	29.997654
9640.930000	1861.691000	0.528084	29.997730
9641.056000	1861.793000	0.528781	29.996840
9641.192000	1862.015000	0.528973	29.997532
9641.328000	1862.157000	0.529020	29.999793
9641.464000	1861.853000	0.529139	29.999581
9641.610000	1861.914000	0.528627	30.001490
9641.736000	1861.833000	0.528537	30.002196
9641.862000	1861.793000	0.529404	30.002273
9642.018000	1862.076000	0.527904	30.000819
9642.174000	1862.035000	0.528205	30.000807
9642.310000	1861.833000	0.528754	29.998892
9642.446000	1861.853000	0.528948	29.997741
9642.582000	1862.177000	0.528452	29.996962
9642.728000	1862.137000	0.528462	29.996416
9642.854000	1862.238000	0.529722	29.994749
9642.990000	1862.218000	0.529279	29.993376
9643.126000	1862.258000	0.528485	29.993459
9643.292000	1862.056000	0.529150	29.994143
9643.428000	1862.177000	0.528896	29.996363
9643.564000	1862.501000	0.528830	29.995860
9643.700000	1862.339000	0.529166	29.995241
9643.836000	1862.643000	0.529307	29.997520
9643.972000	1862.299000	0.528875	29.998354
9644.108000	1862.400000	0.528668	29.999242
9644.244000	1862.622000	0.529331	29.997349
9644.390000	1862.359000	0.528696	29.995134
9644.526000	1862.339000	0.528778	29.993030
9644.662000	1862.582000	0.528843	29.993534
9644.788000	1862.663000	0.529052	29.989902
9644.914000	1862.400000	0.529556	29.990262
9645.050000	1862.521000	0.529835	29.989573
9645.186000	1862.703000	0.528536	29.989437
9645.332000	1862.663000	0.529367	29.989499
9645.458000	1862.643000	0.528892	29.989719
9645.594000	1862.096000	0.529508	29.991013
9645.730000	1862.359000	0.529458	29.990772
9645.886000	1862.885000	0.529626	29.992697
9646.012000	1862.703000	0.529161	29.992395
9646.148000	1862.622000	0.529424	29.992553
9646.284000	1862.460000	0.529226	29.992133
9646.420000	1863.027000	0.529258	29.994257
9646.546000	1862.663000	0.528769	29.994164
9646.672000	1862.987000	0.529257	29.995266
